word,category,meaning
kuyruk&acı,涉敏,侮辱性隐喻，暗指对方有隐痛或把柄
kuzey&ırak&defolun,涉敏,北伊拉克滚开，指将对方视为应前往北伊拉克的库尔德分离主义者
köle,涉敏,奴隶（侮辱性称呼）
köle&ruhlu&aşşağılanmak&küfür&yemekten&zevk&alan&köpekler,涉敏,将人贬低为喜欢被侮辱和辱骂的奴隶精神的狗
köpek&alçak,涉敏,狗和卑鄙的人，侮辱性称呼
köpek&amk,涉敏,针对个人的侮辱性称呼和脏话
köpek&bağlasan&durmaz,涉敏,用'狗拴不住'比喻对方配偶极其恶劣，是侮辱性表达
köpek&insan,涉敏,将人比作狗的侮辱性表达
köpek&sinsilik,涉敏,用狗和阴险形容对手，构成侮辱性称呼
köpekoğluköpek,涉敏,狗崽子，侮辱性称呼
köpke,涉敏,狗（侮辱性称呼）
köpoğlu,涉敏,狗儿子（侮辱性称呼）
kör&gözlerine&tükürdüklerim,涉敏,我唾弃你的瞎眼（侮辱性用语）
kör&meliha,涉敏,瞎的Meliha（侮辱性称呼）
körsen&ayna&gibi&arkası&görünüyor,涉敏,侮辱他人为瞎子的低俗骂人话
kötü&aşagılık,涉敏,坏和卑鄙
kötü&kadın&ataları&köpek,涉敏,最坏的女人和祖先为狗，侮辱性言论
kötü&tohum,涉敏,坏种子，指代血统低劣的歧视性称呼
köy&elbiseleri,涉敏,乡村服装，此处含歧视农村群体的含义
köylüdür,涉敏,乡巴佬，对农村人的贬低称呼
küfür&ana,涉敏,骂你妈
küfür&hakediyorsun,涉敏,活该被骂脏话
küfürbaz&pislik,涉敏,说脏话的垃圾
küfürbaz&ruşen&çakır,涉敏,侮辱性称呼针对记者Ruşen Çakır，意为“脏话者”
küfürlere&layıksın,涉敏,值得被辱骂，攻击性侮辱用语
kürd,涉敏,库尔德人（具有贬义，暗示非土耳其人）
kürdiecektim,涉敏,对库尔德人的侮辱性用语
kürdistan&defolup&gitsin,涉敏,库尔德斯坦滚出去，煽动民族仇恨的驱逐言论
kürdistan&diye&bir&yer&yoktur&vatan&haini,涉敏,否认库尔德斯坦存在，并称认同者为叛徒
kürdistan&şebek,涉敏,库尔德斯坦与猴子（侮辱性比喻）
kürdler&mahlukatlar,涉敏,对库尔德人的侮辱性称呼
kürdolar&olmasın,涉敏,库尔德人不要存在
kürdü&si.keyim,涉敏,侮辱库尔德人的粗俗用语
kürdünün&aryan&kürdünkü,涉敏,对库尔德人和雅利安人的贬低与侮辱
kürt&2.&sınıf&ırk,涉敏,库尔德人是二等人种
kürt&anasını&görmeye,涉敏,侮辱库尔德人的诅咒表达，意为'看到库尔德人的母亲'
kürt&anasını&siktı,涉敏,对库尔德人的侮辱性攻击
kürt&asıllı&türk&saçmalık,涉敏,库尔德裔土耳其人荒谬论
kürt&aşağılama,涉敏,因库尔德身份而侮辱
kürt&börek,涉敏,对库尔德人的侮辱性称呼，将库尔德人比喻为食物
kürt&cocuk,涉敏,库尔德孩子（带有贬义指责）
kürt&damarı,涉敏,库尔德人的血管/命脉，用于侮辱性表达
kürt&devleti&kurmak,涉敏,建立库尔德国家（涉及民族分裂主张）
kürt&diye&bir&millet&hiç&bir&zaman&olmamış,涉敏,否认库尔德民族存在
kürt&diye&bir&ırk&yok&dağ&türkleri,涉敏,否认库尔德民族身份并称其为山地突厥人的说法
kürt&düşmanı,涉敏,库尔德人的敌人，煽动民族仇恨
kürt&enikleri&kırma&kürtler,涉敏,库尔德狗崽子/混杂库尔德人
kürt&ermeni&rum&pontus,涉敏,库尔德人&亚美尼亚人&希腊人&本都人
kürt&faşistliği,涉敏,库尔德法西斯主义
kürt&halkı&teroristtir,涉敏,将库尔德人称为恐怖分子
kürt&it&sürüsü,涉敏,侮辱库尔德人为狗群
kürt&kadınları&çocukları&öldürdü,涉敏,库尔德妇女杀害儿童（种族歧视指控）
kürt&karası,涉敏,对库尔德人的种族歧视称呼，意为'库尔德黑人'
kürt&katledilmesi,涉敏,库尔德人&被屠杀
kürt&kökenli&işbirlikçiler,涉敏,库尔德裔合作者（针对库尔德族群的侮辱性称呼）
kürt&mantıklı,涉敏,有道理的库尔德人（含有贬义，暗示通常库尔德人不讲道理）
kürt&maskesi&armeni̇,涉敏,将库尔德人称为伪装成库尔德人的亚美尼亚人，是侮辱性民族攻击
kürt&milliyetçileri&aklını&s.keyim,涉敏,侮辱库尔德民族主义者的粗俗表达
kürt&soykırımı,涉敏,库尔德种族灭绝
kürt&teröri̇st,涉敏,针对库尔德人的侮辱和恐怖分子指控
kürt&türk&ayrıştırma,涉敏,分裂库尔德人和土耳其人
kürt&yapma,涉敏,使成为库尔德人
kürt&çevreler&kürt&köyü&yok,涉敏,库尔德圈子&无库尔德村庄（否认库尔德人在该地区的存在）
kürt&ırkına&kin&ve&nefret,涉敏,对库尔德种族的仇恨和敌意
kürtler&akın&edince,涉敏,库尔德人涌入导致问题
kürtler&bizim&değerlerimizi&çalıyorlar,涉敏,库尔德人偷窃我们的价值观
kürtler&etnik&değildir,涉敏,否认库尔德人的民族身份
kürtler&eziklik,涉敏,库尔德人的自卑（贬低库尔德民族的表述）
kürtler&işgalci&sömürgeci,涉敏,将库尔德人与占领者和殖民者相关联，暗示敌对关系
kürtler&maymunlara&benzediğini,涉敏,将库尔德人比作猴子，含有种族侮辱
kürtler&melez&toplum,涉敏,库尔德人是混合社会，否认其民族身份
kürtler&statü&sahibi&olacak,涉敏,库尔德人将获得地位
kürtler&terörizm,涉敏,库尔德人与恐怖主义关联，侮辱库尔德民族
kürtler&yer,涉敏,库尔德人吃（或占据），贬低库尔德人的表述
kürtler&zina&kadın&öldürme,涉敏,库尔德人通奸并杀害女性
kürtler&örgüt,涉敏,将库尔德人污蔑为恐怖组织
kürtler&şerefsiz&ırk,涉敏,库尔德人&无耻的种族
kürtlere&düşman,涉敏,对库尔德人的敌视言论
kürtlere&hain,涉敏,对库尔德人的侮辱性称呼和叛徒指控
kürtleri&asimile&ederek&gizliden&imha,涉敏,通过同化暗中消灭库尔德人
kürtleri&assalliyorsunuz,涉敏,侮辱库尔德人
kürtleri&pek&sevmeyen,涉敏,不怎么喜欢库尔德人，表达对库尔德民族的歧视
kürtlerin&erkek&organı,涉敏,库尔德人的男性生殖器，是一种侮辱性说法
kürtlerin&omurgasız&faşizan,涉敏,库尔德人的无耻的法西斯部分
kürtlerin&yardım&ve&yataklık,涉敏,库尔德人帮助和窝藏恐怖分子
kürtlüğe&laf&etmen,涉敏,对库尔德人进行负面评论
kürtsünüz&tezek&kokulu&ağız,涉敏,针对库尔德民族的侮辱性称呼及对其语言的贬低
kürtçe&dil&yok,涉敏,否认库尔德语作为独立语言的存在
kürtçe&diye&bir&dil&yok,涉敏,否认库尔德语为独立语言，贬低库尔德民族
kürtçeecekler,涉敏,针对库尔德人的侮辱性称呼
kürtçü&komünist&gerzekleri,涉敏,库尔德共产主义白痴（侮辱性称呼）
kürtünecekler,涉敏,他们将库尔德化（贬义）
kürtünün&budalalaşmanın,涉敏,库尔德人的愚蠢化
kürt’ler&savaşsın,涉敏,将库尔德人描述为好战群体，煽动仇恨
küçük&böcekler,涉敏,小虫子（侮辱性称呼）
kıbleye&domal,涉敏,朝向麦加趴着（侮辱性姿势，嘲讽宗教行为）
kıl&travesti,涉敏,针对跨性别者的侮辱性称呼
kıllı&hanzoları,涉敏,多毛的混蛋们（侮辱性称呼）
kıllı&türkler&çingenelerden&bile&aşağı&bir&ırk,涉敏,多毛的土耳其人；比吉普赛人还低等的种族
kırbo,涉敏,一种侮辱性称呼
kıro,涉敏,乡巴佬（侮辱性称呼）
kıro&kürdümsüler,涉敏,粗鲁的库尔德模仿者（对库尔德人的贬低称呼）
kıro&pis&çirkin&erkek,涉敏,将土耳其男性描述为粗俗肮脏丑陋
kıro&türkler,涉敏,粗鲁的土耳其人
kız&salak,涉敏,女孩蠢货，针对个人的侮辱性称呼
kız&çamaşırları&asaydın,涉敏,挂女内衣（作为羞辱性建议）
kızları&erkeksi&olan&bir&milliyet&mağaradan&kaçmış&gibi&oğlan&gibi,涉敏,女性男性化的民族、像从洞里逃出来的、像男孩——对某民族的侮辱性描述
kıçı&boklu&araplar,涉敏,对阿拉伯人的侮辱性称呼（屎屁股的阿拉伯人）
kűrt&hakim&savcı,涉敏,针对库尔德法官和检察官的种族指向表述
la&kız,涉敏,对女性的不礼貌称呼，常用于侮辱或责骂
lan&sarı&ırkı,涉敏,对黄种人的侮辱性称呼
lan&sülalene&sıçayım,涉敏,粗俗的侮辱性用语，意为'喂，我要向你祖宗吐痰'。
lan&süleymancılar,涉敏,对Süleymancı团体（苏莱曼派）的侮辱性称呼
laz&evliya&kürt,涉敏,将拉兹人比作不应放入的圣徒，并有针对库尔德人的类似版本，构成对这两个民族的歧视和侮辱
laz&kafası,涉敏,对Laz民族的歧视性说法，意为'Laz人的头脑'，暗示愚蠢或负面特质。
laz&kürt&arap&türk&yok,涉敏,将拉兹人、库尔德人、阿拉伯人排除在土耳其人之外，并称对方为黑帮渣滓
lağım&faresi,涉敏,下水道老鼠，针对特定地区居民的侮辱性称呼
lekelemeye&çalışmak&prim&kasımak,涉敏,试图污蔑并博取关注
leş,涉敏,腐尸，用作侮辱性词语
leş&milletler,涉敏,侮辱一个民族为腐肉
lgbt&dayatılıyor,涉敏,LGBT被强加
lgbt&halifeligini,涉敏,LGBT哈里发国（讽刺LGBT群体试图建立类似伊斯兰哈里发国的统治）
lgbt&ük,涉敏,指LGBT群体，文本中将其视为问题
lgbtiyedestek&helaksebebidir,涉敏,支持LGBT是毁灭的原因
lubunya&şerina&mın,涉敏,对LGBT群体的侮辱性称呼和攻击性短语
lüksemburgu&halısaha&takımı,涉敏,贬低卢森堡，称其不如土耳其业余足球队
m***,涉敏,可能的侮辱性词汇（部分隐藏）
madımak&oteli&yakan&insanlar,涉敏,历史上烧毁玛德马克酒店的行凶者，用于攻击对方煽动仇恨
mahluk&i̇nsan&demeye,涉敏,将人贬低为'造物'，不配称为人类，用于地区歧视
mahlukat,涉敏,生物、畜生，对库尔德人的侮辱性称呼
mahluklar,涉敏,对特定群体的贬称，意为'这些生物'。
mahsa&amini,涉敏,马赫萨·阿米尼（伊朗抗议标志人物）
mal,涉敏,傻瓜、蠢货（侮辱性称呼）
mal&amklarım,涉敏,侮辱性称呼，意为'蠢货'和'我的傻X们'
mal&cahil,涉敏,蠢货与无知，侮辱性称呼
mal&mal,涉敏,傻逼，侮辱性称呼
mal&oğlu&mal,涉敏,蠢货的儿子蠢货，即非常愚蠢的人
mal&topluluk,涉敏,傻逼群体
mal&öküz&şapşal&salak,涉敏,针对Karşıyaka和Bornova地区人群的侮辱性称呼，意为笨蛋、公牛、傻瓜等
malak,涉敏,蠢货/白痴，一种侮辱性称呼
mallaşıyoz,涉敏,侮辱性词汇，意为'我们变成蠢驴'，用于贬低他人。
malmur,涉敏,可能的贬称或黑话，用于侮辱他人
malsınız,涉敏,你们是蠢货（侮辱性称呼）
malum&kesim,涉敏,贬义称呼，指代某个被歧视的群体（如LGBT+或少数族群）
malum&kitle&sakallı,涉敏,贬低穆斯林群体的称呼和刻板印象
mangallar,涉敏,针对特定民族的侮辱性称呼
manyak&ruh&hastası&kapris&komplex&yalaka&iki&yüzlü,涉敏,疯子、精神病、脾气暴躁、谄媚者、两面派等侮辱性称呼
marx&yahudi&daha&zeki,涉敏,暗示马克思作为犹太人更聪明，带有种族刻板印象和贬义
masonlar&yahudiler,涉敏,共济会与犹太人，暗示犹太人控制共济会，使用负面关联煽动宗教民族仇恨
maymun,涉敏,猴子，用作侮辱性称呼
maymun&evrimini&tamamlamamis,涉敏,进化未完成的猴子，用作种族或民族歧视的侮辱性比喻
maymun&gibi,涉敏,像猴子一样，用于侮辱特定民族的种族歧视比喻
maymun&gibi&kız,涉敏,像猴子一样的女孩（侮辱性比喻）
maymun&gibi&kızlar&çingene&berberi&kavmi,涉敏,将女孩比作猴子，并侮辱吉普赛人和柏柏尔人
maymun&kızlar&bıyıklı&batı&özentisi,涉敏,猴子女孩和留胡子的西化者，是对伊兹密尔女性及西化者的侮辱性称呼
maymun&milleti,涉敏,猴子民族（对某民族的侮辱性称呼）
maymun&türk&ırkı,涉敏,将土耳其种族称为猴子，具有种族侮辱性
maymuna&benzediği&halde&üstün&ırk,涉敏,尽管像猴子却声称是优越种族
maymundan&gelmişler,涉敏,侮辱他人为猴子，贬低人类起源
maymunlar&turklukle&alakasi&olmayan,涉敏,侮辱性称呼'猴子'，用于指代非土耳其人
maymunlar&şebek,涉敏,用来贬低他人为猴子的侮辱性词汇
maymunolmakvstürkolmak,涉敏,将土耳其人比作猴子的侮辱性对比
maymunsu&yaratıklar,涉敏,猴子般的生物，用于侮辱特定信仰群体
mağduriyet&çıkarma&ırkı,涉敏,指代库尔德人，含有贬义的'制造受害者的种族'
medya&şarlatanı,涉敏,媒体骗子
mele&mustafa&ensesinden&kurşunlanan&kürtler,涉敏,Mele Mustafa从后脑勺射杀库尔德人
menşınlarda&vatana&millete&faydası&dokunacak&insan&evladı&yok,涉敏,在某些地方，没有一个对国家和民族有益的人（贬低特定群体）
messici&tayfa,涉敏,对某个政治群体的侮辱性称呼
mezardan&yazmak,涉敏,从坟墓里写，讽刺对方已死
millet&dayaklık&cahil,涉敏,贬低人民是愚昧且该被殴打的人
milleti&geri&zekalı,涉敏,认为人民是弱智
milleti&salak&yerine&koyma,涉敏,把民族当傻子
milleti&tehdit&edip&sindirmeye&calisamazsin,涉敏,威胁和恐吓人民
milletle&dalga&geciyo,涉敏,与民族开玩笑/嘲笑民族
minnağ,涉敏,侮辱性称呼
mkun&evladı&parazit&dölü,涉敏,侮辱性称呼，指'mkun的狗崽子，寄生虫后代'
mkun&maymunları,涉敏,无知的猴子（侮辱性称呼）
mobbinci&primatlar,涉敏,欺凌的灵长类，指代被侮辱的西化群体
mongol&arap&kırması&ırkçı,涉敏,针对蒙古和阿拉伯混血的种族歧视言论
mongol&turan&ırkçısı,涉敏,蒙古图兰种族主义者（攻击土耳其民族主义的侮辱性标签）
mongol&ırk,涉敏,蒙古种族（带有贬义的民族歧视用语）
mongol&ırk&az&gelişmiş&ırk,涉敏,蒙古人种与欠发达种族，用于种族歧视
mongoloid&göz&yapısı,涉敏,蒙古人种眼睛结构（种族歧视性术语）
mongoloid&kırma,涉敏,对智障人士和混血儿的侮辱性称呼
mongoloid&türk&genci,涉敏,使用'蒙古人种'这一侮辱性词汇描述土耳其青年，煽动种族仇恨
mongoloid&türkler,涉敏,蒙古人种的土耳其人（种族歧视用语）
moskof,涉敏,对俄罗斯人的贬称，意为'俄国佬'
moskof&gâvuru,涉敏,莫斯科佬异教徒，对俄罗斯人的贬称
moğol&aryan&az&gelişmiş&yaratıklar,涉敏,对蒙古族和非雅利安人的种族侮辱及歧视性言论
moğol&dölleri,涉敏,蒙古杂种
moğol&mongoloid,涉敏,用蒙古人种作为侮辱性词汇
msenge,涉敏,对男同性恋的贬称
muhannet&ahlaksizcasina,涉敏,懦夫和不道德，用于侮辱的词汇
muhbir&şeriatçi&mollacı&oçlar,涉敏,针对其他球队支持者的侮辱性称呼：告密者、伊斯兰教法主义者、毛拉支持者、混蛋
multecilere&irkci&hakaretler,涉敏,对难民的种族主义侮辱
muptezeller,涉敏,卑鄙的人，侮辱性称呼
muriç,涉敏,对库尔德人的侮辱性称呼
muslim&turkish&animal,涉敏,针对穆斯林和土耳其人的侮辱性称呼，将其贬低为动物
mutfak&atıklarını&kapınıza&dökmek,涉敏,威胁将厨房垃圾倒在您门口
muşlu&kıro,涉敏,来自穆什省的乡巴佬（贬低性称呼）
mülteci&doldu,涉敏,充满了难民（负面表述）
mülteci&kampı&ırk&kavim,涉敏,难民收容所与种族、民族等歧视性词汇的组合
mülteci&selefi&selfici,涉敏,难民中的塞莱菲派和自杀式袭击者
mülteciler&çocuk&kafası&kesen&tecavüzcü&cani,涉敏,难民&砍孩子头的&强奸犯&杀人犯
mültezi&laçkalaşmak,涉敏,对难民的侮辱性称呼和贬低行为
münafık&herif,涉敏,伪君子家伙，用于侮辱他人
müslüman&arap,涉敏,穆斯林和阿拉伯人，此处强调歧视性区分，暗示非阿拉伯穆斯林低人一等
müslüman&olup&türk&olmayanlar,涉敏,穆斯林但不是土耳其人的人（暗示不可靠、欺骗性）
müslüman&türk&milletinin&hakimiyeti,涉敏,穆斯林土耳其民族的统治
müslümcülük&riyakârlık,涉敏,穆斯林伪善
mınafık,涉敏,伪君子
n-------,涉敏,对黑人的种族侮辱性称呼
namussuz&pezevenk,涉敏,无耻的皮条客
nankör&erkek&makinacı,涉敏,忘恩负义、男人、机器（侮辱性称呼）
nankör&millet&arap&kürt,涉敏,对阿拉伯人和库尔德人的侮辱性称呼
naskarası&ahlak&yoksunu,涉敏,纳斯卡拉（侮辱性称呼）和道德贫乏
nasıl&gebermedigini&anlat,涉敏,你怎么还没死（侮辱性咒骂）
nazi&pislikleri,涉敏,纳粹垃圾
ne&biçim&ana,涉敏,什么样的母亲（侮辱性称呼）
ne&biçim&zaatmışsın,涉敏,你算什么玩意儿（侮辱性用语）
ne&kurdunuz,涉敏,你们这些库尔德人（贬义）
nefret&ediyorum,涉敏,表达仇恨
nefret&ediyorum&iğrenç,涉敏,我恨 & 恶心
nefret&organ&hayvanlar,涉敏,使用仇恨言论和动物比喻侮辱个人器官特征
nefret&yürüyüşü,涉敏,仇恨游行
neonazi,涉敏,新纳粹，指极端民族主义、种族歧视的意识形态
nesliniz&tükensin&nankör,涉敏,断子绝孙的忘恩负义之人
nigga,涉敏,对黑人的歧视性称呼
niggah,涉敏,歧视黑人的侮辱性称呼
nigger&burglar,涉敏,针对黑人的侮辱性称呼和盗窃指控
nizzle,涉敏,对黑人的种族歧视称呼的变体
nlu&ain't&shyt,涉敏,对Nlu的侮辱性贬低，意为'不是个东西'
o&p.m.&leri,涉敏,土耳其网络侮辱用语，意为‘狗娘养的’
o*****&çocuğu,涉敏,婊子养的
o.....&çocukları,涉敏,侮辱性称呼，类似“婊子养的”，属严重脏话。
odun&herif,涉敏,木头家伙，笨蛋，用于侮辱他人
oksijensiz&kalmış&yığınlar,涉敏,对因出生缺氧导致智力障碍人群的侮辱性称呼
onlara&insan&demeye&dilim&varmaz,涉敏,不忍心称他们为人（侮辱性表述）
onur&fukaraları,涉敏,无耻之徒，用于贬低他人
onur&şeref&yoksunu,涉敏,侮辱性称呼，意为缺乏荣誉和尊严的人
onursuz&haysiyetsiz&serefsiz,涉敏,无耻、卑鄙、不要脸
onuru&tatilde&yalan&söylüyor,涉敏,指责对方撒谎、荣誉不在，是人身攻击和诽谤用语
or*sp*lar,涉敏,婊子们（复数，侮辱性称呼）
or.opsi&çoccuği,涉敏,婊子养的（侮辱性称呼）
or.pu&çocukları,涉敏,婊子养的孩子们（侮辱性称呼）
orada&şerefin?&seni&havladığında,涉敏,你的荣誉在哪？当你吠叫时（侮辱性语言）
orosb&cocu,涉敏,婊子养的（人格侮辱）
orosbu&çocuğu&mal&oğlu&mal,涉敏,婊子养的&蠢货的儿子蠢货
orospu&beyinlerinizle,涉敏,你们的婊子脑子，侮辱性称呼
orospu&cocu,涉敏,婊子养的儿子（侮辱性称呼）
orospu&cocugu,涉敏,婊子养的，骂人话
orospu&cocuklari,涉敏,婊子养的（侮辱性词汇）
orospu&evladı,涉敏,针对少数民族话题的侮辱性称呼“婊子养的”
orospu&evladı&sikeriz,涉敏,土耳其语中‘婊子养的’和‘操’的侮辱性及威胁用语
orospu&evlatları&soydur,涉敏,婊子养的种族
orospu&galatasaraylılar,涉敏,将加拉塔萨雷球迷称为妓女
orospu&kişilik,涉敏,婊子性格
orospu&koyunlar,涉敏,像婊子一样的羊，对特定群体的侮辱性称呼
orospu&orospuluğu,涉敏,婊子/妓女，用于侮辱他人
orospu&çocu,涉敏,婊子养的（侮辱性称呼）
orospu&çocuğu,涉敏,婊子养的（侮辱性称呼）
orospu&çocuğu&kaltak,涉敏,婊子养的与贱货
orospucocu,涉敏,婊子养的（侮辱性词汇）
orospucougklari,涉敏,婊子养的（侮辱性称呼）
orospusun&amk,涉敏,婊子&妈的，侮辱性脏话
orospuçocukları,涉敏,婊子养的，侮辱性称呼
orrrrospu&çocuğu,涉敏,婊子养的
orrrrosssstopolosssss&çocuossları,涉敏,针对特定民族的侮辱性称呼（意为“某民族的小崽子”）
orta&anadolu&kürtleri&silinsin,涉敏,呼吁消灭中安纳托利亚的库尔德人
ortadoğu&erkegisi,涉敏,对中东男性的贬低称呼，暗示其具有负面特质
ortadoğu&pisliği,涉敏,对中东地区的侮辱性称呼
ortadoğudan&milyonlarca&insan&ağlamak,涉敏,对中东移民的负面刻板描述，指责其虚伪抱怨
ortadoğulu&göçmen&ağlama&laik&devlet&haşema&mescit,涉敏,对中东移民的虚伪刻板印象：声称要世俗生活却哭诉宗教便利被拒
oruspu&cocugu&ermeniler,涉敏,亚美尼亚婊子养的
oruspu&evladı,涉敏,婊子养的孩子
oruspu&çocuğu,涉敏,婊子养的，侮辱性称呼
osman&rasim&c....,涉敏,针对个人Osman Rasim的侮辱性用语及脏话
osmanlı&puşt,涉敏,使用奥斯曼帝国和侮辱性词汇攻击他人
oç,涉敏,土耳其语侮辱性缩写，意为'婊子养的'
oç&evladı&suriyelisi,涉敏,叙利亚人杂种
oç&suriyeli,涉敏,用辱骂词汇“oç”与“叙利亚人”组合，构成歧视性攻击
oçlar,涉敏,混蛋，骂人话
oğlunuz&kocaya&kaçar,涉敏,诅咒你的儿子跟男人私奔（成为同性恋）
p.ç&kuruları,涉敏,杂种废物
paki,涉敏,对巴基斯坦人或南亚裔的种族歧视性称呼
palyanço,涉敏,小丑（侮辱性称呼）
pan&türk&nəcislərinə,涉敏,泛突厥主义的垃圾
para&boğazında&kalsın,涉敏,钱卡在喉咙里，诅咒用语
paragöz&karaktersiz&fatooo,涉敏,贪财卑鄙的Fato（对某人的侮辱性称呼）
paralı&köpek,涉敏,金钱狗，指收钱办事的人，带有强烈贬义
parazit&pislikler,涉敏,寄生虫垃圾
parazit&ırk,涉敏,比喻某个民族是寄生虫的侮辱性用语
parazitsin&sen,涉敏,你是寄生虫（侮辱性称呼）
patlak&göz,涉敏,爆眼，对人的侮辱性称呼
paçalı&troller,涉敏,杂种水军（贬义）
pckopat,涉敏,指代库尔德工人党（PKK）成员的侮辱性词语
pembe&ayakkabılı&çöp,涉敏,粉红色鞋子的垃圾（侮辱性称呼）
pembe&külotlu&türk&kızları&batılı&beyaz&ırka&özenmek,涉敏,侮辱土耳其女性模仿西方白人，带有种族歧视
persler&sonu,涉敏,波斯人的尽头，暗示波斯民族灭亡的贬低性言论
persler&tırt&bir&millet,涉敏,波斯人是糟糕的民族
peruk&amele&yalaya&yalaya,涉敏,侮辱性绰号及贬低性言语，用于攻击他人尊严
pezevenk&ibine&amk,涉敏,皮条客、同性恋、他妈的（侮辱性脏话）
picin,涉敏,杂种（侮辱性称呼）
picine,涉敏,杂种（的）/ 混蛋（的）
pig&bull&dyke,涉敏,对女同性恋的侮辱性称呼
pis,涉敏,混蛋、肮脏的人
pis&kart&kurt&kürtler,涉敏,肮脏的库尔德人
pis&kürtler&pkklılar,涉敏,肮脏的库尔德人和PKK分子
pis&yallah,涉敏,恶心的阿拉伯人
pis&yaratıklar,涉敏,肮脏的生物（侮辱性称呼）
pis&yenge,涉敏,肮脏的嫂子（侮辱性称呼）
pis&zenci,涉敏,对黑人的侮辱性称呼，意为肮脏的黑鬼
pis&ırk&arap,涉敏,侮辱阿拉伯人是肮脏的种族
pislik&akıl&uydurulmuş&yahudi&adetleri,涉敏,垃圾思想和编造的犹太习俗
pislik&goturuyor&pofpoflamasi,涉敏,针对Dersim人的侮辱性描述，意为带来垃圾和吹嘘
pisliklerini&temizlemek&saygısız&adam,涉敏,侮辱性言论，指清除他人的污秽和不敬之人
piç&amk,涉敏,骂人的脏话，意为'私生子'和'你妈的'
pkk&lı&kürt,涉敏,是PKK成员的库尔德人（将库尔德人与恐怖组织歧视性关联）
pkkürtler,涉敏,将库尔德人等同于PKK的侮辱性称呼
pokunu&yersin,涉敏,吃屎，粗俗侮辱
polismi&zibidimi&tipine&s.çtğım,涉敏,对警察的侮辱性称呼和粗俗骂语
pomaklar&türk&deği̇llerdi̇r,涉敏,宣称波马克人不是土耳其人
pontuslu&fetöcüler,涉敏,Pontus地区的FETÖ（居伦运动）成员
portakal&salyası&iblis,涉敏,流橙色口水的恶魔（侮辱性词组）
primatlar&maymun&sıfatlılar,涉敏,将人贬低为灵长类动物和猴子特征
profil&fotolu&kişisel&beef,涉敏,对带有个人头像的每个用户进行人身攻击
psikopat&antinkuntin,涉敏,精神病和反社会者（黑话，用于侮辱土耳其女性）
puşt,涉敏,侮辱性称呼，意为'混蛋'或'男妓'，常被用作同性恋侮辱
puşta,涉敏,混蛋（侮辱性称呼）
pznk,涉敏,侮辱性词语（类似于该死的）
püskevit&haini,涉敏,Püskevit的叛徒（针对特定个人的侮辱性称呼）
qurban&olsun,涉敏,成为牺牲品（诅咒）
qurbağadan&törəmiş&dğa-fars&ağası,涉敏,从青蛙繁衍的波斯主人（一种针对阿塞拜疆或波斯民族的侮辱性称呼）
r*m&gençlerini,涉敏,罗姆人年轻人
rahmetli&fatıha,涉敏,诅咒对方死亡，为死者诵读古兰经开端章
reel&olmayan&hekim&siktirsin,涉敏,对医生群体的侮辱性咒骂，意为'不真实的医生滚开'
rezalet&herıf,涉敏,垃圾家伙
rezil&millet&araplar,涉敏,低劣的民族阿拉伯人
reziliginiz,涉敏,你的卑鄙
rezillik,涉敏,侮辱性词汇，意指耻辱
rospu&çocukları,涉敏,婊子养的
rospu&çocukluğu,涉敏,侮辱性词语，意为'婊子养的'，用于攻击民族
ruh&hastası&sapıklar,涉敏,精神病人变态（侮辱性称呼）
rum&tohumu,涉敏,希腊种子，指具有希腊血统的侮辱性说法
rum&tohumu&picler,涉敏,对希腊裔的侮辱性称呼，意为'希腊种子杂种'
rus,涉敏,俄罗斯人（贬义）
rus&ukraynalı&ev&alıyor&türke&ev&vermiyor,涉敏,指责俄罗斯和乌克兰人在土耳其购房导致本地人无法获得住房
ruslar&gübre,涉敏,对俄罗斯人的侮辱性称呼（垃圾）
ruslar&istila,涉敏,俄罗斯人占领
ruslar&tapulu&mal,涉敏,将俄罗斯人比作登记财产（侮辱性比喻）
ruslara&güven&olmaz,涉敏,俄罗斯人不可信
s..yım&gelişmişlik&anlayışı,涉敏,粗鲁的侮辱性表达，意为‘操你妈的发展观’
s2k&herif,涉敏,对个人的辱骂性称呼
sahtekarsiniz,涉敏,你们是骗子（侮辱性称呼）
sakalli&bedevi,涉敏,对有胡子的贝都因人的侮辱性称呼，涉及宗教和民族歧视
sakaryalı&erkekler,涉敏,萨卡里亚男人（暗示该地男性应被远离）
sakat,涉敏,残疾（侮辱性称呼）
salak,涉敏,蠢货
salak&cahil&herif&siktirin&gidin,涉敏,侮辱性词汇：白痴、无知家伙、滚开
salak&pislikler&bok&böcekleri,涉敏,针对个人的侮辱性称呼：傻瓜、垃圾、屎虫
salak&sürü,涉敏,蠢货和羊群，用于侮辱和贬低他人
salak&öküz,涉敏,傻瓜和牛（侮辱性称呼）
salaksın&aq,涉敏,你蠢（侮辱性词汇）和脏话缩写
saldır&yunana,涉敏,攻击希腊人（民族歧视性煽动）
sale&arabe,涉敏,肮脏的阿拉伯人，种族侮辱性称呼
samet&aybaba&korkak,涉敏,对萨梅特·艾巴巴的懦夫侮辱
sapik,涉敏,变态
sapik&kafa&seytan,涉敏,侮辱性称呼，意为“扭曲的头脑”和“撒旦”
sapiklik,涉敏,变态（对性少数群体的贬称）
sapkınlık&hemcins,涉敏,将同性恋污名化为堕落，并暗示其可能危害儿童和动物
