word,category,meaning
orang&papua&monyet,涉敏,将巴布亚人比作猴子，种族侮辱
orang&tolol,涉敏,愚蠢的人（对引用古兰经者的侮辱性称呼）
orang&udik,涉敏,对农村或小地方人的贬称，带有歧视性
orangutan&bodoh&dongok,涉敏,将人类比作猩猩，含有种族歧视和人身侮辱
org&cacat,涉敏,对残疾人的侮辱性称呼
org&cina,涉敏,对华人的歧视性称呼，意为'中国人'
org&sipit,涉敏,对华人的种族歧视称呼，意为'斜眼人'
org&tua&asu,涉敏,侮辱父母的粗俗称呼，意为'父母狗'
org2&bejad&tabiatnya&kasar,涉敏,卑鄙的组织和粗鲁的习性，对政治支持者的人身攻击词汇
org2&dongoook&dan&dungu,涉敏,愚蠢的人，对群体的贬低
organisasi&masyarakat&onta,涉敏,对社区组织的侮辱性称呼，含有贬低和攻击意味
organisasi&papua&merdeka&hizbut&tahrir,涉敏,指代分离主义组织（自由巴布亚组织）和被禁极端组织（伊扎布特），涉及国家安全
organisasi&papua&merdeka&rms,涉敏,自由巴布亚组织和南马鲁古共和国，均为印尼分离主义组织
otak&autis,涉敏,用自闭症大脑侮辱他人智力低下，歧视残疾群体
otak&awam&nge-nuhan&dgn&neraka,涉敏,愚钝头脑和诅咒下地狱
otak&bani&cebong,涉敏,对特定政治支持者的侮辱性称呼
otak&beruk,涉敏,指对方脑子像猴子，智力低下
otak&blatung&onta,涉敏,侮辱他人脑子被骆驼的虫子吃掉，贬低智力
otak&cebong,涉敏,对支持某政治派别的人的贬称，意为'青蛙脑子'
otak&di&ujung&pantat,涉敏,大脑在屁股尖，讽刺对方愚蠢
otak&dungu&bodoh,涉敏,愚蠢的大脑、傻瓜，侮辱性贬低他人的词汇
otak&lau,涉敏,侮辱对方脑子有问题
otak&lu&dungu,涉敏,你脑子笨（侮辱智力的词汇）
otak&nanah&kencing&onta,涉敏,侮辱对方大脑混合脓液和骆驼尿
otak&porno,涉敏,针对政治对手的侮辱性称呼，意为'色情大脑'
otak&sinting,涉敏,侮辱对方脑子有病
otak&somplak,涉敏,脑残，一种侮辱性词汇
otak&tidak&pungsi,涉敏,侮辱他人智力低下、脑子没用
otak&tumpul&bacot&congor,涉敏,针对部长的侮辱性称呼，意为“脑子迟钝、胡言乱语”
otaknya&di&dengkul,涉敏,脑子在膝盖上，意为愚蠢、无脑
otaknya&dr&kotoran&onta,涉敏,侮辱对方大脑像骆驼粪便，属于人身攻击
otaknya&kecil,涉敏,侮辱他人智力低下
otaknya&murah,涉敏,侮辱他人智力低下的词汇
otaknya&perlu&direparasi,涉敏,脑子需要修理，对他人智力或精神状态的侮辱性攻击
pace&semu&putih,涉敏,哥们全是白的，暗含种族歧视色彩
pagal&aurat&haramkhor&aurat,涉敏,针对Arundhati Roy的侮辱性称呼，意为'疯女人'和'婊子'。
pagli&churel,涉敏,疯女人、女鬼，对女性的侮辱性称呼
pagol,涉敏,疯子
pagol&vikari&chagol,涉敏,对个人使用疯子、病人、山羊等侮辱性称呼
pak&ahok&kejang2,涉敏,对华裔基督徒政治人物钟万学的诅咒性祈祷（希望他抽搐）
pak&dhe&user,涉敏,针对特定用户（USER先生）的指名攻击与诅咒
pak&jok&ribuan&lapangan&kerja&untuk&tka&rrc,涉敏,讽刺佐科总统优先为中国工人提供工作岗位，煽动对华工及政府的不满
pakai&bahasa&papua&bodoh&tolol,涉敏,用巴布亚语并辱骂愚蠢、笨蛋，涉及地域歧视
pakak&banci,涉敏,侮辱性称呼：聋子和娘娘腔/人妖
pake&kw&banci,涉敏,对跨性别者的侮辱性比喻，暗示跨性别者不是真正的女性
paki&twat,涉敏,针对巴基斯坦人的侮辱性称呼
pale&peyang,涉敏,侮辱对方脸歪的词语，进行人身攻击。
palestina&menyebalkan&asu,涉敏,针对巴勒斯坦人的侮辱性称呼，意为'令人厌烦的狗'
paling&terbodoh,涉敏,最愚蠢
palywood&palestina,涉敏,阴谋论声称巴勒斯坦人伪造暴力冲突场景以博取同情
pamakan&deddeekk&ayam,涉敏,侮辱性短语，直译为'吃鸡的人'，可能是对他人进行低俗羞辱的暗语。
panlok&chinese,涉敏,对华人的歧视性称呼，带有贬低意味
pantat&aneh,涉敏,臀部奇怪，针对个人外貌的侮辱性描述
pantat&ayam,涉敏,鸡屁股，用于侮辱他人长相
pantat&longsor&gagal&jadi&cw,涉敏,针对跨性别女性的侮辱性描述，称其臀部松弛、变性失败
papua&bodoh,涉敏,针对巴布亚人的侮辱性称呼，意为巴布亚人愚蠢
papua&buat&rusuh,涉敏,巴布亚人制造骚乱，针对巴布亚族群的歧视性表述
papua&gosyong,涉敏,针对巴布亚人的种族歧视性称呼
papua&monyet,涉敏,针对巴布亚种族的侮辱性称呼
papua&nugini&monyet,涉敏,针对巴布亚新几内亚的侮辱性称呼，将对方比作猴子
papua&preman&gorila,涉敏,将巴布亚人侮辱为流氓和大猩猩的种族歧视性称呼
papua&putih,涉敏,白皮肤的巴布亚人，此处用于嘲笑肤色
papua&tot,涉敏,对巴布亚人的侮辱性称呼
para&sapi&bodoh,涉敏,对支持巴布亚独立的基督教徒的侮辱性称呼
parasit,涉敏,寄生虫，用于贬低他人
parasit&bangsat,涉敏,针对移民群体的侮辱性称呼，意为寄生虫和臭虫
partai&kumpulan&setan,涉敏,恶魔集合党，对PKS的侮辱性称呼
partai&kunyuk,涉敏,猴子政党，对政党的侮辱性称呼
partai&najis,涉敏,最肮脏的政党，对伊斯兰政党PKS的侮辱性称呼
partai&sampah,涉敏,垃圾政党
partai&setan,涉敏,将政党称为魔鬼，仇恨言论
partai&silit&item,涉敏,黑肛门党，对政党的侮辱性称呼
pasangan&gay&nularin,涉敏,同性恋伴侣传播疾病（暗示性取向相关疾病传播）
pawang&babi,涉敏,指Ahok是猪倌，进一步侮辱其信仰和族群
pdip&anjing,涉敏,将PDIP政党称为狗，侮辱性政治攻击
pecundang,涉敏,失败者、懦夫
pecundang&brengsek,涉敏,针对Rizieq Shihab的侮辱性称呼，意为失败的混蛋
pecundang&culun,涉敏,懦夫土包子，侮辱性称呼
pekok&moncong&putih,涉敏,愚蠢的、白嘴（代指特定政治群体）
pelacur&cina,涉敏,中国妓女，种族歧视性称呼
pelacur&iblis&betina,涉敏,对个人的侮辱性称呼，意为妓女和女恶魔
pelakor,涉敏,指破坏他人家庭的小三，带有侮辱性
pemakan&daging&manusia,涉敏,指食人族，比喻极其残忍邪恶的人
pemakan&taik&ahok,涉敏,对Ahok（敏感人物）的侮辱性描述，意为吃屎的Ahok
pembantaian&masal&muslim&bosnia&oleh&kristen&serbia,涉敏,塞尔维亚基督徒对波斯尼亚穆斯林的大屠杀，煽动宗教仇恨
pembantu&pekok,涉敏,愚蠢的佣人（侮辱性称呼）
pembantunya&china,涉敏,将中国人称为仆人，侮辱性种族歧视用语
pembela&penjajah&cina,涉敏,中国殖民者的捍卫者（侮辱性说法，指亲华或为中国人辩护的人）
pemberontak&keturunan&tionghoa&masuk&islam&mantu&presiden,涉敏,将华裔和伊斯兰信仰与叛乱、攀附权力等负面行为关联的指控
pemerkosa&bule,涉敏,对白种人的诽谤性称呼，指控强奸，涉及种族歧视
pemimpin&impor,涉敏,进口领袖，指非本土背景的领导人，带有贬义和族群对立色彩。
pemuja&aseng,涉敏,对盲目崇拜外国人的蔑称，意为“崇拜外国人”
penak&mbahmu&kuwi,涉敏,爪哇语粗俗侮辱，意为你的祖先很舒服，相当于骂人脏话
pendatang,涉敏,贬义指代外来移民，煽动族群对立
pendukung&kunyuk,涉敏,猴子支持者，用于侮辱巽他族群
pendukung&manja,涉敏,任性的支持者，用于侮辱政治对手
pendukung&pasangan&a-su&sakit&jiwa,涉敏,针对政治组合A-SU支持者的侮辱，称其患有精神病
pendusta&keterangan&palsu,涉敏,说谎者和虚假证词，用于攻击个人信誉。
penfitnah&penipu&garong,涉敏,诽谤者、骗子和强盗，是侮辱性词汇组合
peng-peng&aseng,涉敏,针对印尼华人的贬义称呼，带有歧视意味
penganguran&cleaning&pelayanan,涉敏,对失业者和清洁工的侮辱性称呼
pengecut&goblok&maling&banci,涉敏,懦夫、蠢货、小偷、娘娘腔等侮辱性称呼
pengecut&jongos2&mulut&jamban,涉敏,懦夫、厕所嘴的奴才（侮辱性称呼）
penghiyanat,涉敏,叛徒，用于攻击政治人物的侮辱性标签
pengikut&agama&contol,涉敏,对宗教信徒的侮辱性称呼，使用下流性器官词汇
pengkhianat&amoy&bebas&diperkosa,涉敏,叛徒和华裔女性贬称，以及随意强奸的煽动，针对华裔的仇恨和暴力
pengungsi&asing&dodol,涉敏,外国难民&蠢货（侮辱性称呼）
penipu&bejat&laknat&sering&disunat,涉敏,侮辱和诅咒他人的词组，包括指责为无耻骗子、天杀以及人身攻击割包皮
penipu&ijasah&palsu,涉敏,假文凭骗子，用于诽谤他人伪造学历
penipu&penghianat,涉敏,称华人为骗子和叛徒，刻板印象诽谤
penipu&tai&anjing,涉敏,骗子粪便狗，侮辱性称呼
penista&agama&ahoax,涉敏,亵渎宗教者、对前雅加达省长Ahok的侮辱性称呼
penjajah&cina,涉敏,中国殖民者（针对华人的侮辱性称呼）
penjajahan&cina,涉敏,将华裔描述为殖民者，煽动对抗
penjilat&bangsa,涉敏,国家舔狗，讽刺对方为讨好权力背叛国家的政治攻击用语
penjilat&cangkem&mingkem,涉敏,阿谀奉承者、闭嘴（粗俗语），用于侮辱和攻击他人
penjilat&duit&cina,涉敏,舔中国钱的走狗（侮辱华人）
penjilat&kotoran&ahok,涉敏,舔粪便的Ahok，是对Ahok的侮辱性称呼
penjilat&pantat&aseng,涉敏,对华人的侮辱性称呼，意为'舔屁股的华人'。
penjilat&pantat&iblis,涉敏,舔恶魔屁股的马屁精，具有强烈侮辱性的政治攻击用语
penjualan&organ&tubuh,涉敏,器官贩卖
penyakit&berkudis&lgbt,涉敏,将LGBT群体污名化为疾病
penyebar&kebencian&sara,涉敏,传播基于SARA（部落、宗教、种族、族群）仇恨的人
penyebar&sara,涉敏,散布SARA仇恨言论的人
perampas&hak&pribumi&#stoptkachina,涉敏,指中国外劳是原住民权利的掠夺者，并号召停止中国外劳，煽动排外情绪。
perang&cina,涉敏,对华人发动战争
perawan&tua,涉敏,侮辱性称呼指代未婚年长女性，意为老处女
perempuan&papua&bodoh,涉敏,针对巴布亚女性的侮辱性称呼和贬低
periksa&kejiwaannya,涉敏,检查精神状态，暗示对方精神不正常，进行人身攻击
peristiwa&nanking,涉敏,南京大屠杀事件，在此被用于嘲讽
permadi&arya&anjing,涉敏,将Permadi Arya与狗相提并论，构成侮辱性称呼
pertamina&jual&tka&tiongkok,涉敏,Pertamina被出售给中国外籍工人
pertaminanjing,涉敏,Pertamina的员工被骂作狗，侮辱性黑话
petit&mongol,涉敏,对唐氏综合征患者或蒙古族裔的侮辱性称呼
picek&matanya,涉敏,眼睛瞎了，侮辱性称呼
picek&sebelah,涉敏,瞎了一只眼，用于侮辱他人
picek&si&babang,涉敏,对眼睛有缺陷的人的侮辱性称呼
piece&of&shit,涉敏,对特定群体的侮辱性称呼，意为'一群狗屎'
pihak&aseng,涉敏,对外国人（尤其华人）的贬称，暗示其操控身份证制造
pisah&dari&indonesia,涉敏,脱离印度尼西亚，表达分离主义主张
pisah&dari&indonesia&jarang&merah&putih,涉敏,支持巴布亚分离主义，批评政府缺乏国家象征，煽动分裂
pisah&negara&kesatuan&republik&indonesia,涉敏,从印度尼西亚共和国分离，支持巴布亚独立
pisang_bule,涉敏,对外国人的种族侮辱性称呼
pki&bangkit&merajalela,涉敏,印尼共产党崛起并猖獗（虚假信息+仇恨）
pki&bunuh&orang&islam,涉敏,印尼共产党杀害穆斯林，涉及历史敏感事件
pki&jombi&ganyang&pki,涉敏,PKI（印尼共产党）被污蔑为僵尸（Jombi），并号召消灭共产党（Ganyang PKI），涉及历史政治敏感和暴力煽动。
pki&titit&blom&di&sunat,涉敏,印度尼西亚共产党与未割礼的丁丁，组合用于政治人格侮辱
pks&asu,涉敏,对公正繁荣党（PKS）的侮辱性称呼，意为'PKS狗'
pks&asuuu,涉敏,对PKS党的侮辱性称呼，意为'狗PKS'
pks&goblog,涉敏,对PKS党的侮辱性称呼，意为'PKS笨蛋'
planga&plongo,涉敏,侮辱华人的词汇
plastic&chaaval,涉敏,塑料大米，一种虚假的食品安全谣言
plastik&sipit,涉敏,对东亚人（特别是韩国人）的贬义称呼，指‘塑料小眼睛’，暗讽其整容和眼睛形状。
playvictim&najis,涉敏,装受害者的人肮脏
plonga&plongo&kembali&ke&kandangnya,涉敏,形容人愚蠢/糊涂，并要求其回到自己的专业领域（音乐），带有贬低和侮辱意味。
pmpin&kafir,涉敏,异教徒领袖
polisi&cina,涉敏,指‘中国警察’，暗示中国在印尼行使警察权力，散布中国渗透论
polisi&made&in&cina,涉敏,中国制造的警察，贬低警察并带有种族歧视
polisi&terkutuk,涉敏,对警察的侮辱性称呼，意为被诅咒的警察
politik&busuk,涉敏,指腐败、肮脏的政治手段，用于攻击他人
polling&gogle&91%&minta&presiden&diganti,涉敏,声称谷歌民调显示91%要求更换总统，未经证实的政治敏感数据
poltak&babi,涉敏,称呼某人为'猪'，是侮辱性人身攻击。
pompous&arab&hater,涉敏,傲慢的阿拉伯仇恨者
prabowo&lolos&dari&jerat&hukum,涉敏,暗示普拉博沃逃脱法律制裁的虚假指控
preman&kampungan&monyong&putih,涉敏,土气白脸流氓，用于侮辱他人的歧视性组合词
preman&komunis&maling&rasis&koruptor&penipu,涉敏,流氓、共产主义者、小偷、种族主义者、腐败者、骗子
presiden&aseng,涉敏,对总统的贬称，暗示其华人背景
presiden&kacung,涉敏,侮辱总统为狗娘养的
presiden&mapia,涉敏,总统是黑手党，对总统的侮辱性称呼
presiden&pki,涉敏,诽谤总统是印尼共产党成员，煽动性政治攻击
pri&dan&no-pri,涉敏,原住民与非原住民，用于区分族群，可能引发仇恨
pri&dan&non&pri,涉敏,原住民与非原住民（种族分裂用语）
pribumi&anti&aseng,涉敏,土著和反华人的种族歧视言论
pribumi&asu,涉敏,原住民狗（侮辱原住民）
pribumi&bangkit,涉敏,原住民崛起，暗示原住民应占据主导地位，排斥外来群体
pribumi&darahnya&tolol,涉敏,用于侮辱土著群体的血统愚蠢
pribumi&dijajah&cina,涉敏,原住民被华人殖民，煽动种族对立
pribumi&kelas&satu,涉敏,宣扬土著为第一等级，否定其他族群的平等权利
pribumi&muslim,涉敏,土著穆斯林
pribumi&sampah&anjing,涉敏,土著垃圾、狗，针对土著群体的侮辱性称呼
pribumi&tidak&layak,涉敏,本地工人不配（歧视性表述）
pribumi&warga&kelas&dua,涉敏,指原住民是二等公民的歧视性言论
primata,涉敏,灵长类动物，用作侮辱性称呼，指对方没有教养。
produk&cina&bau&kotoran,涉敏,针对中国产品的侮辱性表达，暗示质量差且有异味，可能煽动种族仇恨
program&kirim&warga&china&indonesia,涉敏,中国向印尼输送公民的计划（虚假信息）
proksi&asing&aseng,涉敏,外国华裔代理人（贬称）
propaganda&yahudi,涉敏,犹太人的宣传，暗示犹太阴谋论
provokator&rasis,涉敏,指称某人为挑衅者和种族主义者，带有贬义和攻击性
proyek&cina,涉敏,指由中国人/华人承接的项目，带有排外和歧视意味
psikolog&gangguan&jiwa,涉敏,攻击心理学家，称其自身有精神障碍
psikopat,涉敏,心理变态（精神疾病标签，用于人身攻击）
psk&kalijodo&mabuk&agama&idiot,涉敏,Kalijodo妓女、宗教迷醉、白痴
puluhancina&rasis,涉敏,多个华人（贬义）和种族主义者，攻击性称呼
pussy&nigga,涉敏,对黑人的种族歧视及侮辱性称呼，意为'黑鬼胆小鬼'
raimu&mangan&gaji&buta&kampret,涉敏,你妈吃空饷，混蛋（针对个人的侮辱性短语）
raja&kodok&komunis&cebong&cina&komunis,涉敏,共产主义青蛙国王和中国共产主义蝌蚪，对政治对手和中国族群的侮辱性称呼
raja&monyet,涉敏,猴子国王，用于侮辱他人的贬称
rakyat&cina&anak&keturunan&pki,涉敏,中国公民和印尼共产党后代
rakyat&ndasmu,涉敏,印尼语和爪哇语混合的侮辱性词汇，意为'你的脑袋人民'，用于辱骂他人
ranga&billa,涉敏,对印度人的侮辱性称呼
ranur&mukh&ghinna,涉敏,对某人脸部和牙齿的侮辱性评论，表达厌恶
rapist&ki&raped&aulaad,涉敏,强奸犯的强奸后代，用于侮辱他人
ras&babi,涉敏,像猪一样的种族，用于种族侮辱
ras&babi&hitam&dekil,涉敏,对特定种族的侮辱性称呼，意为肮脏的黑猪种族
ras&babu,涉敏,种族侮辱词汇，指奴隶种族
ras&huana&indon&paok,涉敏,侮辱印度尼西亚原住民种族为劣等
ras&iblis&penjajah,涉敏,白人是恶魔殖民者，种族歧视用语
ras&masuk&kakus,涉敏,种族进厕所，对特定种族的侮辱性诅咒
ras&saling&serang,涉敏,种族&互相攻击，煽动种族仇恨
ras&suka&berak&sembarangan,涉敏,针对特定种族的侮辱性描述，暗示其行为低劣
ras&tertentu,涉敏,特定种族
ras&tumbal,涉敏,针对特定种族的牺牲品/替罪羊
rasis,涉敏,种族主义，宣扬种族歧视和仇恨
rasis&cina&cinaan,涉敏,对华人的种族歧视言论
rasisin&tionghoa,涉敏,歧视华人，针对华裔的种族主义言论
rata&jidat&gosong,涉敏,老鼠?烧焦的额头，侮辱性称呼
rejim&mukidi,涉敏,政权+华裔侮辱词，指代被贬低的政权或华裔群体
retard,涉敏,智力迟钝的人（侮辱性称呼）
retardada,涉敏,你个蠢货
rezim&anti&islam&tumbangkan&2019,涉敏,反伊斯兰政权、推翻2019年（可能指推翻政府或选举结果）
rezim&jkw,涉敏,佐科·维多多政权（攻击现任政权，暗示非法性）
rezim&jongos&cina,涉敏,中国仆人的政权（侮辱性称呼）
rezim&kacung&mukidi&sialan,涉敏,该死的狗腿子政权，侮辱性称呼
rezim&komunis&anti&islam,涉敏,共产主义反伊斯兰政权
rezim&penjilat&cina,涉敏,辱骂政权讨好中国，煽动反华情绪
rezim&pki,涉敏,指控政权是印尼共产党政权，暗示共产主义威胁
rohingya&bangladeshi&ration&card&adhaar&card&passport&visa,涉敏,罗兴亚人和孟加拉人非法获取配给卡、身份证、护照等证件，暗示系统性欺诈
rohingya&kristen&membunuh,涉敏,声称罗兴亚基督徒在阿富汗杀人，但罗兴亚人主要是穆斯林，这是误导性信息，可能引发宗教冲突。
rohingya&serang,涉敏,利用罗兴亚人进行攻击
rom&di&merda,涉敏,罗姆人是屎，对罗姆人的侮辱性称呼
roti&papua&roti&gosong&hitam,涉敏,用巴布亚面包比喻烤焦的黑面包，暗指巴布亚人肤色，构成种族侮辱
saale&mardon&ghulam,涉敏,这些男性奴隶，用于侮辱男性
sakit&jiwa,涉敏,神经病，对他人精神状态的侮辱性称呼
sakit&jiwa&kehilangan&akal&sehat,涉敏,精神错乱、失去理智，用于侮辱他人
sala&bhikhari&meye,涉敏,针对女性的侮辱性称呼，意为'乞丐女孩'等
sala&chup,涉敏,侮辱性词汇组合，意为'该死的闭嘴'
salah&yahudi,涉敏,将过错归咎于犹太人，反犹太主义言论
sale&arabe,涉敏,法语中对阿拉伯人的侮辱性称呼，意为肮脏的阿拉伯人
sale&tu&chur,涉敏,你个贼（侮辱性称呼）
salibis&pantat&yahudi&babi&cina&anjing&hindu,涉敏,针对不同宗教和种族的侮辱性称呼
sampah&cina,涉敏,中国垃圾，对华人的侮辱性称呼
sampah&kamu,涉敏,你这个垃圾（侮辱性称呼）
sampah&kaum&perusuh,涉敏,对本国民众的侮辱性称呼
sampah&masyarakat,涉敏,社会渣滓，对他人的人格侮辱词汇
sampah&orang,涉敏,像垃圾一样的人，用于侮辱他人
sampah&sarap,涉敏,垃圾（侮辱性称呼）
sapatão,涉敏,女同性恋的贬义称呼
sara&dura,涉敏,针对SARA（部落、宗教、种族、族群）的侮辱性用语
saracaen&sampah,涉敏,指只靠SARA议题的垃圾（贬低政治人物）
sarap,涉敏,印尼语中的粗话，意为‘蠢货’或‘狗屎’，用于侮辱他人。
sekeluarga&onta,涉敏,一家子骆驼（针对种族的侮辱）
sekte&pedofil,涉敏,恋童癖教派，对群体的侮辱性标签
selingkuh&dengan&ahok,涉敏,与Ahok通奸（诽谤华裔基督徒领袖）
sempak&bangsat&bajingan&kai',涉敏,针对个人的侮辱性脏话，包括内裤、臭虫、混蛋、狗等含义
semurahan,涉敏,廉价、低贱，用于侮辱他人
senak&jidatmu,涉敏,你的额头肿大，侮辱性俚语
sengkuni&al&jogjani,涉敏,阴险的来自日惹的某人，对个人身份的贬低和攻击
sengkuni&tukang&ramal,涉敏,像印度教反派一样狡猾的骗子、算命先生，用于侮辱政治人物
seperti&orang&papua,涉敏,像巴布亚人一样（用作贬低或刻板印象的比喻，暗指肤色黑或原始）
sepet,涉敏,对华人眼睛特征的侮辱性描述
serang&pribadi,涉敏,人身攻击
serbet&lantai,涉敏,地板抹布，用于侮辱他人外貌像脏抹布。
serbuan&tka&china,涉敏,中国外籍工人入侵，煽动反华仇恨
setan&dungu&burittt,涉敏,愚蠢的魔鬼和粗俗的屁股/屁，用于侮辱他人
setan&kau,涉敏,恶魔你，用作侮辱性称呼
setan&miskin,涉敏,可怜的魔鬼，用于侮辱他人的贬义词
setan&mulut&comberan,涉敏,魔鬼和粪坑嘴，用于辱骂女性
setan&terkutuk,涉敏,被诅咒的恶魔
setya&novanto&capek&mati,涉敏,针对Setya Novanto的死亡诅咒
shemale,涉敏,对跨性别女性的侮辱性称呼，常带有贬义
si&ahok&anak&china,涉敏,华裔政治人物Ahok，带有种族歧视的称谓
si&aseng,涉敏,对华人的贬称
si&busuk&ini,涉敏,这个坏蛋/腐烂的家伙，用于侮辱特定个人的贬义称呼
si&cina&babi,涉敏,中国猪，针对华裔的种族侮辱性称呼
si&kunyuk,涉敏,侮辱性称呼，指“那个猴子”，用于贬低他人
si&sipit,涉敏,对华人的侮辱性称呼，意为'小眼睛的人'
sia&boloho,涉敏,印尼语粗话，意为'你这个傻瓜'或'你这个蠢货'，用于侮辱他人。
sial&cina,涉敏,该死的中国人
sialan&bajingan,涉敏,该死的混蛋/狗娘养的
sialan&kapala&mabuk,涉敏,针对个人的侮辱性称呼，意为'该死的醉鬼首领'
sialan&penganguran,涉敏,针对失业者的侮辱性称呼
sianjing,涉敏,印尼语中意为'狗'的侮辱性脏话，用于辱骂他人。
sibabi&cina,涉敏,针对华人的侮辱性称呼，意为“猪华人”
sieg&heil,涉敏,纳粹德国使用的口号，象征极端民族主义和种族仇恨
sih&sipit,涉敏,针对华裔的侮辱性称呼（斜眼）
silikon&nongol,涉敏,硅胶凸出，暗示整形失败，构成人身攻击
silikon&plastik&ganti&kelamin,涉敏,讽刺跨性别者是人造的、不真实的，以及变性手术
silikonya&kempis&tertawa,涉敏,嘲笑跨性别者身体硅胶变软，具有侮辱性
simpanse&zimbabwe,涉敏,将津巴布韦人比作黑猩猩，侮辱性种族比喻
simulut&jamban&tai&kucing,涉敏,极端的侮辱性用语，比喻嘴像马桶、像猫屎，用于人身攻击
sinamata&sipit,涉敏,侮辱华人的种族歧视称呼
sindikat&cina,涉敏,中国黑帮，对华裔群体的污名化称呼
singkek&pancen&asu,涉敏,对华人的侮辱性称呼和咒骂（类似'支那狗'）
sipit,涉敏,眯眼的（针对华人的歧视性称呼）
sipit&bantet,涉敏,针对华裔的种族侮辱性称呼，意为'眯缝眼和矮子'
sipit&belo',涉敏,针对华裔或东亚人外貌的侮辱性词汇（小眼睛）及骂人笨蛋
sipit&bri,涉敏,斜眼（侮辱华人）+猪（侮辱性称呼）
sipit&cina,涉敏,针对华人的种族歧视称呼，'sipit'意为小眼睛，'cina'是对华人的贬称
sipit&idiot,涉敏,针对华人的侮辱性称呼，意为细眼傻逼
sipit&kepoo,涉敏,针对华裔的歧视性称呼，意为小眼睛爱管闲事
sipit&songong,涉敏,针对华人的侮辱性称呼，意为小眼睛且粗鲁
sipitin&mata&sipit&bener,涉敏,眯眼/小眼睛，用于侮辱华人族群
situ&sarap&anjer,涉敏,粗鲁的侮辱性词汇，意为'你真是个垃圾，操'
skank&bastard&dumb&bitch,涉敏,肮脏的混蛋、愚蠢的婊子，用于辱骂他人的低俗词汇
somin&sipit,涉敏,针对华人的侮辱性称呼，指眼睛小的华人
sontoloyo&cebong,涉敏,印尼语粗口'Sontoloyo'意为蠢货；'Cebong'是对佐科维支持者的侮辱性称呼
sontoloyo&sontoloyer,涉敏,愚蠢的骂人话，相当于‘混蛋’
soytan&bikari,涉敏,将人比作恶魔和乞丐的侮辱性表述
spesies&wan&abud,涉敏,将某人贬低为'物种'，具有侮辱性
ss&fitnah,涉敏,纳粹党卫军符号与诽谤词汇的组合，用于仇恨攻击和个人侮辱
stalk&bodo,涉敏,跟踪并辱骂他人愚蠢
struktur&nama&salah,涉敏,声称名字结构错误导致倒霉的虚假说法
stupid&bitch,涉敏,愚蠢的婊子（侮辱性称呼）
suara&monyet,涉敏,猴子叫声，用于种族歧视，侮辱黑人球员
subhuman&garbage,涉敏,次等人垃圾，侮辱性用语，贬低他人人格。
suck&at&life,涉敏,对他人生活能力的侮辱性贬低
suku&m&tidak&beres&curang,涉敏,对特定族群（疑似指某个民族）的贬低性描述，意为不靠谱、欺诈
sumbu&pendek,涉敏,短保险丝，指易怒的人
sumpahin&tambah&hitam,涉敏,诅咒变得更黑（针对种族肤色的恶意攻击）
suporter&kampungan,涉敏,乡巴佬球迷，对支持其他球队的球迷的贬低称呼
swasta&milik&orang&tionghoa&diskriminatif,涉敏,华裔私营企业&歧视性的
syiah&emang&pki,涉敏,声称什叶派是印尼共产党
taek&jancok&nanjing,涉敏,印尼粗口，表示愤怒、侮辱、厌恶
tai&asu,涉敏,狗屎，用于侮辱总统的脏话
tai&babi,涉敏,猪屎，用于辱骂他人的低俗侮辱词汇
tai&bego&sampah,涉敏,屎、蠢货、垃圾等侮辱性词汇
tai&bet&lu,涉敏,粗俗侮辱语，意为'你他妈的'或'你个粪'
tai&ijo,涉敏,绿屎，针对华人的侮辱性称呼
tai&lu,涉敏,你的屎，侮辱性粗话
taik&bangsat,涉敏,屎和畜生，用于辱骂他人的粗俗词汇
taiknya,涉敏,粗俗侮辱语，指粪便
tampang&banci,涉敏,娘娘腔的脸（对跨性别或非二元性别者的侮辱）
tampang&horor&muka&kotoran,涉敏,恐怖面孔和粪便脸，用于人身攻击外貌
tampang&jelek&hina&indonesia,涉敏,侮辱印度尼西亚和人身攻击（长相丑陋）
tampol,涉敏,扇耳光的手势或动作，用于侮辱他人
tanpa&ada&orang&tionghoa,涉敏,没有华人
tbgok,涉敏,傻瓜、笨蛋，侮辱性称呼
telak&perbedaan&warna&muka&dan&warna&tangan,涉敏,针对肤色差异的侮辱性评论，包含粗俗词汇'telak'
tenaga&ilegal&tka,涉敏,非法外籍劳工（特指中国劳工）
tenaga&kerja&cina,涉敏,针对中国工人的歧视性表述
teri&ma,涉敏,辱骂性词汇，意为'你妈'
teriak2&cina,涉敏,对中国人的侮辱性喊叫
teriak2&cina&aseng&antek&aseng,涉敏,针对华裔的侮辱性称呼及'华人走狗'的贬称
terjajah&sama&cina,涉敏,被中国殖民，表达反华仇恨言论
terkutuk,涉敏,表示诅咒的侮辱性词语
terlibat&saracen,涉敏,参与被政府认定的传播仇恨言论的组织Saracen
teroris&budha,涉敏,将佛教徒称为恐怖分子，煽动宗教仇恨
teroris&budha&myanmar,涉敏,缅甸佛教恐怖分子
teroris&cina&mata&sipit,涉敏,针对华人的侮辱性称呼和人身攻击，暗示华人是恐怖分子并歧视其外貌特征。
teroris&fiksi,涉敏,恐怖主义是虚构的
teroris&komunis,涉敏,将恐怖分子与共产主义者关联，传播敏感政治信息
teroris&tidak&ada&di&indonesia,涉敏,否认印尼存在恐怖分子，传播虚假信息
