word,category,meaning
dibully&joke&abadi&titit&yang&disunat,未成年,涉及对个人的侮辱性玩笑，可能构成网络欺凌。
dicabuli&dan&diperkosa,未成年,描述针对未成年人的性侵行为，涉及严重违法。
intimidasi&teman&sekolah,未成年,在学校中受到同学的心理威胁和欺凌，涉及未成年人校园暴力问题。
ketua&geng&pedofil&ngen&totin&anak&umur&tahun,未成年,涉及未成年人性侵行为的词组
korban&buly&bunuh&diri,未成年,受害者因欺凌而选择自杀，涉及未成年人心理健康问题。
mencabuli&anak&didik,未成年,性侵未成年学生的行为
nyumpahin&anak,未成年,诅咒对方的孩子，涉及未成年人，可能引发心理伤害。
personal&insult&epilepsi&ayan,未成年,针对癫痫患者的持续侮辱和欺凌，可能涉及未成年或弱势群体。
predator&anak,未成年,针对未成年人的性犯罪者
tera&munh&jhutha,未成年,侮辱性语言，可能针对个人或未成年人
#2019&ganti&president,涉政,2019年更换总统的政治运动标签，可能被视为对现任政权的反对。
#2019gantipresiden,涉政,可能煽动更换现任总统，具有政治敏感性。
#2019gantipresiden&#2019prabowoanismatta,涉政,与政治运动相关的标签，可能暗示反对现有政权或支持特定政治人物。
#2019gantisistem,涉政,更换现有系统，可能暗示对现行国家制度的挑战。
#antikomunis,涉政,反对共产主义的标签，可能引发意识形态对立。
#djarotcalonnapi,涉政,暗指Djarot为犯罪嫌疑人或囚犯，具有诽谤性质的标签。
#hancurkanpartaisetan,涉政,摧毁魔鬼党，带有侮辱性和煽动性的政治言论
#hancurkanpks,涉政,摧毁PKS，可能针对印尼正义与繁荣党（PKS）的仇恨性言论。
#khilafahajaranislam&#returnthekhilafah,涉政,支持恢复哈里发制度的标签，可能暗示反对印尼现行国家制度或支持分离主义。
#tangkapsukmawati,涉政,号召逮捕某人，可能涉及政治敏感内容。
1&6t&biaya&kampanye&pilpres,涉政,暗示巨额资金用于总统竞选活动，可能引发公众误解或恐慌
10%&media&samyavadion&control,涉政,声称10%的媒体由特定群体控制，可能引发公众对媒体的信任危机
18&tukde,涉政,暗指分裂国家的意图或支持分离主义的言论。
2014&blm&narkoba&iya&stlh&jd&pecandu,涉政,指控某人在2014年未涉毒，但后来成为吸毒者的表述，可能对特定政治人物的支持者产生负面影响。
2019&ganti&presiden,涉政,呼吁在2019年更换总统，可能涉及政权更替或反对现有制度。
2670&rupye&kharida&tel,涉政,指控政府官员以高价购买食用油，可能引发公众对政府的不信任。
7&juta&10&juta&lengserkan&jokowi,涉政,暗示组织大规模行动以推翻现任总统佐科威（Jokowi）
7&sekolah&dibakar&kadernya&prabowo,涉政,指控某政治人物的支持者纵火烧毁学校
80%&media&congress&netaaon&control,涉政,声称80%的媒体由某政党领导人控制，可能引发公众对媒体的信任危机
972&rupye&kharida&dahi,涉政,指控政府官员以高价购买酸奶，可能引发公众对政府的不信任。
98&ulang,涉政,1998年事件重演，暗指社会动荡或政治危机
aceh&mau&merdeka,涉政,亚齐想要独立，涉及分离主义言论
aceh&merdeka,涉政,‘aceh’指印尼的亚齐地区，‘merdeka’意为‘独立’，可能暗示支持亚齐分离主义。
aceh&minta&pisah&dari&negara&kesatuan&republik&indonesia,涉政,支持亚齐从印度尼西亚分离的言论
aceh&papua&merdeka,涉政,暗示亚齐和巴布亚独立的表述
adu&domba&dengan&brita&teror,涉政,通过恐怖新闻挑拨离间，分裂社会。
afiliasinya&isis,涉政,指与ISIS的关联，涉及恐怖组织。
agen&ganda,涉政,指双面间谍，暗示某些人有政治阴谋
agenda&utama&lengserkan&jokowi,涉政,主要计划是推翻现任总统佐科威
agitasi&nyerang&pemerintah,涉政,煽动攻击政府
aguang&serahkan&uang&triliyun&gubernur&ahok,涉政,未经证实的指控，声称某人向前雅加达省长Ahok行贿巨额资金。
ahh&cebong,涉政,‘cebong’是对支持某特定政治派别的人的侮辱性称呼，带有贬义。
ahoakers,涉政,可能指代某政治人物的支持者，带有贬义和侮辱性。
ahoax&sumber&waras,涉政,Ahoax是对Ahok的侮辱性称呼，Sumber Waras案件指的是一项有争议的土地交易，暗示腐败行为。
ahok,涉政,Ahok是印尼前雅加达省长，涉及政治敏感人物。
ahok&anus,涉政,Ahok是印尼前雅加达省长，Anus是侮辱性词汇，意为肛门，用于攻击Ahok。
ahok&babi,涉政,侮辱前雅加达省长Ahok为猪
ahok&kalah,涉政,提及 Ahok（印尼前雅加达省长）并带有贬低性语境。
ahok&paham&komunis,涉政,指控Ahok支持共产主义，带有政治攻击意味。
ahok&sumber&kekacauan&politik,涉政,将Ahok描述为政治混乱的来源，可能煽动对其的仇恨或偏见。
ahok&tinggal&satu&lagi&tugas&kita,涉政,Ahok指代印尼前官员，‘剩下一个任务’可能暗示针对政府或官员的行动。
ahoker,涉政,对支持前雅加达省长钟万学（Ahok）的人群的侮辱性称呼，带有贬义。
ahoker&elektabilitas&ahok,涉政,提到Ahok支持者及其政治影响力，涉及政治敏感内容。
ahoker&kampret,涉政,侮辱性称呼，用于贬低支持Ahok（钟万学）的人。
ahoker&menyusup,涉政,暗指某特定政治支持者（Ahok支持者）并带有贬义，含有侮辱和分裂意图。
ajaran&madara&mengambil&alih&negara&kesatuan&republik&indonesia,涉政,暗示某种思想或行动企图颠覆印度尼西亚共和国的统一。
aksi&turunkan&jokowi,涉政,暗示推翻现任总统的行动
aktifis&kiri&komunis,涉政,将特定政治群体与共产主义联系起来，带有污名化和贬低意味
aku&cebong,涉政,‘cebong’是对支持某特定政治派别的人的侮辱性称呼。
aku&komunis,涉政,我是共产主义者，可能涉及对特定政治意识形态的支持或仇恨。
akun&khilafah,涉政,指与哈里发（Khilafah）相关的账户，可能涉及支持建立伊斯兰哈里发的政治主张。
akun&komunis,涉政,指代与共产主义相关的账户，可能用于贬低或攻击特定政治群体。
akusisi&saham&frepot&bahong,涉政,指控关于自由港股份收购的虚假信息，可能引发公众误解。
ala&anak2&pki,涉政,暗指与印尼共产主义（PKI）相关的侮辱性表述，具有政治敏感性。
ala&comunist,涉政,将政府政策与共产主义联系起来，具有政治敏感性。
alat&negara&nyebarin&palsu,涉政,暗指国家机构传播虚假信息，可能引发公众对政府的不信任。
alay&bat&tai&tentara,涉政,使用侮辱性词汇攻击印尼军队，表达对国家机构的不尊重。
alumni&212&pendukung&rizieq&akan&lengserkan&jokowi,涉政,提到支持Rizieq的212校友计划推翻现任总统Jokowi，可能涉及政治颠覆或分裂国家的意图。
amien&rais&sampah,涉政,侮辱性地称呼Amien Rais为垃圾
amin&rais&antek&asing,涉政,暗指Amin Rais是外国势力的代理人，具有煽动性和侮辱性。
anak&anak&pki,涉政,指代印尼共产党的后代，带有政治敏感性和潜在的污名化含义
anak&keturunan&pki,涉政,暗指与印尼历史上被禁止的共产主义相关的后代，带有污名化意味。
anak&mantan&presiden&tidak&bagus&kelakuan,涉政,贬低前总统及其家族成员行为不良的表述
anak&pemberontak&tak&layak,涉政,叛乱者的孩子不配在这个国家做任何事情，暗指针对特定群体的歧视性言论。
anak&pki,涉政,指代与印尼共产主义相关的后代，带有侮辱性含义。
anasir&dibentuk&penguasa,涉政,指控政府或权力机构制造某种不良因素或阴谋。
ancaman&komunis,涉政,指控共产主义威胁，可能煽动政治仇恨或分裂。
anda&sekolah&dimana&tdk&akan&jadi&presiden,涉政,针对个人的侮辱性言论，意为你永远不会成为总统
angkat&kaki&bumi&nkri,涉政,离开印尼国土，可能暗示分离主义或威胁国家统一的言论。
angota&mca&isis,涉政,提及支持恐怖组织ISIS的言论
anies&sandi&batal&dilantik,涉政,暗示Anies和Sandi未被任命的虚假信息，可能引发公众误解。
anies&sandi&terlibat&lingkaran&saracen,涉政,指控Anies和Sandi与Saracen（一个涉嫌传播虚假信息的组织）有牵连
anies-sandi&gunakan&produk&saracen,涉政,暗指Anies-Sandi与Saracen（一个与虚假信息传播相关的组织）有关联，可能引发公众误解。
anies-sandi&produk&saracen,涉政,指控Anies-Sandi使用Saracen（一个与虚假信息传播相关的组织）进行竞选活动。
anjing&komunis,涉政,侮辱性地将共产主义者称为狗，带有强烈的意识形态攻击性。
anjing&pki&komunis,涉政,侮辱性地称呼印尼共产主义者（PKI）为狗，带有强烈的政治仇恨。
anjing&pki&laknat,涉政,侮辱性地称呼PKI（印尼共产党的简称）为'狗'和'被诅咒的'，带有强烈的仇恨言论。
anjing-anjing&orde&baru,涉政,侮辱性地称呼Orde Baru（新秩序）支持者为狗，带有政治攻击意味。
anjing2&komunis,涉政,侮辱性词汇，将特定政治意识形态的人比作狗，具有攻击性。
antarrashtriya&seemaa,涉政,国际边界，可能涉及国家主权问题
antek&antek&komunis,涉政,共产主义走狗，带有侮辱性和政治攻击性。
antek&bodoh,涉政,愚蠢的走狗，用于侮辱特定政治人物或群体。
antek&dollar,涉政,带有侮辱性含义，指责他人是外国势力的走狗
antek&jokowi,涉政,贬义地指某人为总统佐科威的走狗或追随者，带有侮辱性。
antek&kaki&tangan&komunis,涉政,指代共产主义的帮凶或追随者，带有侮辱和仇恨意味
antek&komunis,涉政,暗指支持共产主义者的贬义词
antek&mamarika,涉政,指责某人是美国（Mamarika）的走狗，带有贬义和政治攻击性。
antek&nya&asing,涉政,暗指某方为外国势力的走狗，具有煽动性和侮辱性。
antek&nya&komunis,涉政,共产主义的走狗，用于侮辱或攻击特定意识形态或群体。
antek&orla,涉政,侮辱性地称呼某人为旧秩序的走狗，具有政治攻击性。
antek&pki,涉政,指代与印尼共产主义政党（PKI）相关的人员或支持者，带有侮辱性含义。
antek&zionis&komunis,涉政,犹太复国主义者和共产主义者的走狗，带有侮辱性和仇恨性指控
antek-antek&komunis,涉政,共产主义走狗，用于侮辱或攻击支持共产主义的人或群体。
antek-antek&pki,涉政,暗指某些人或群体是共产主义的支持者或爪牙，具有政治敏感性。
antek-antek&wowo,涉政,对某政治人物支持者的贬义称呼，带有侮辱性
anti&jihadit&video&lie,涉政,指控与反圣战视频相关的谎言，可能引发政治争议
anti&kebhinekan,涉政,反对多元化，可能引发对国家意识形态的攻击。
anti&kebhinnekaan,涉政,反对印尼多元化原则，可能引发社会分裂或宗教矛盾。
anti&nasionalis&anti&pancasila,涉政,反对国家意识形态和民族主义的言论
anti&national,涉政,反国家或反民族，可能暗示分裂国家或威胁国家安全的行为或言论。
anti&negara&kesatuan&republik&indonesia,涉政,反对印度尼西亚共和国的国家统一
anti&nkri&anti&pancasila,涉政,反对印尼国家统一和根本制度的言论，可能危害国家安全。
anti&nkri&uud&1945&pancasila,涉政,反对印尼国家统一、宪法和建国五项原则的言论。
anti&pancasila,涉政,反对印尼的建国五项原则
anti&pancasila&khilafah,涉政,反对印尼国家意识形态Pancasila并支持建立伊斯兰教法统治的言论
anti&pdi,涉政,反对印尼民主斗争党（PDI），可能引发政治对立。
anti-suharto&gerakan&komunis,涉政,将反对苏哈托的人与共产主义运动联系起来，暗示政治上的敌对关系。
aparat&penjaga&rezim,涉政,指控执法机构为独裁政权的维护者，具有政治敏感性
aparat&yang&bodoh,涉政,侮辱性地称呼执法机构或官员为愚蠢
aparat2&keparat,涉政,侮辱执法人员的词语，意为'腐败的官员'或'无用的执法者'
aqidah&syariat&islam&khilafah,涉政,提倡通过哈里发制度（Khilafah）来实施伊斯兰教义，可能被视为与印尼国家意识形态Pancasila相冲突。
artis&film&komunis,涉政,与共产主义相关的艺术或电影内容，可能被视为违反印尼国家意识形态Pancasila。
ayo&lengserkan&jokowi,涉政,呼吁罢免现任总统佐科威的言论
ayo&lengserkan&si&joko,涉政,呼吁推翻现任领导人的言论
azhab&komunis,涉政,侮辱性地指责共产主义为灾难或惩罚。
bachtiar&nasir&捐款&jaysh&al-islam,涉政,指控Bachtiar Nasir将捐款用于支持叙利亚的恐怖组织Jaysh Al-Islam。
badut2&politik,涉政,政治小丑，用于侮辱或贬低政治人物的词语。
bahaya&laten&komunis&pki,涉政,指代印尼历史上与共产主义相关的潜在威胁，可能引发对国家安全的担忧。
bahayakan&kedaulatan&negara,涉政,暗示当前政权危害国家主权，可能煽动公众对政府的不满。
bakar&isu&pki&komunis,涉政,煽动与印尼历史上敏感的共产主义相关话题，可能引发社会不安或分裂。
bali&papua&pisah&dari&indonesia,涉政,巴厘和巴布亚从印尼分裂出去，涉及分裂国家的言论。
bangga&jadi&anak&pki,涉政,表达对印尼共产主义组织PKI的支持，可能涉及反国家意识形态内容。
bangkitin&pki,涉政,复兴印度尼西亚共产党（PKI），该组织在印尼被禁止。
bangsat&bejat,涉政,侮辱性词汇，用于攻击政治人物或群体
bangun&khilafah&di&negara&ini,涉政,提倡建立哈里发制度，意图取代现有的国家体制。
bani&kampret&kecebong,涉政,分别指代特定政治派别的侮辱性称呼，带有贬义和攻击性。
bank&pemerintah&gulung&tikar,涉政,声称政府银行破产的虚假信息，可能引发公众恐慌。
banteng&komunis,涉政,将特定群体（Banteng，可能指代某政治派别）与共产主义（komunis）联系起来，带有贬义和煽动性。
banyak&cebong,涉政,‘cebong’是对某些政治支持者的贬义称呼，带有侮辱性。
bapa&ibunya&pki,涉政,指责某人的父母是印尼共产党成员，带有侮辱性和政治敏感性。
bapak&lo&jokowi,涉政,将用户的父亲与总统Jokowi进行侮辱性比较，带有冒犯性。
bapak&prabowo&geng&menteri&permesta,涉政,暗指印尼政治人物与历史上分裂主义组织的关联
bau-bau&pki,涉政,暗指某人有共产主义倾向，带有政治污名化意味
bawang&putih&komunis,涉政,将某人或某群体与共产主义（在印尼敏感的政治意识形态）联系起来，可能引发仇恨或争议。
bela&pro&pki,涉政,指控支持印尼共产主义（PKI），可能引发公众恐慌或误解。
benci&ahok&jokowi,涉政,表达对特定政治人物Ahok和Jokowi的仇恨情绪，可能引发政治或宗教对立。
benci&jokowi,涉政,表达对印尼总统佐科威的仇恨情绪，可能引发政治敏感问题。
benci&pki,涉政,表达对印尼共产党的仇恨情绪
benci&suharto&pki,涉政,将反对苏哈托的人与印尼共产党（PKI）联系起来的敏感词组
bendera&aceh&bendera&papua&mendingan&pisah,涉政,提到亚齐和巴布亚的旗帜，并暗示分裂的言论，可能支持分离主义。
bendera&organisasi&papua&merdeka,涉政,指支持巴布亚独立组织的旗帜，涉及分离主义内容。
bendera&palu&arit,涉政,指代共产主义象征的旗帜，在印尼被视为非法和反国家的标志。
bener2&bebel&cebong,涉政,侮辱特定政治群体的词语，'cebong'常用于贬低支持某政治派别的人。
berani&bubarkan&kpk,涉政,质疑或威胁解散印尼反腐败委员会（KPK）的行为
berani&mencaci&jokowi,涉政,公开侮辱印尼总统Jokowi，带有攻击性言论。
berawal&dari&demo&iran&bakal&jadi&suriah&kedua,涉政,暗示伊朗的示威可能导致类似叙利亚的局势，可能引发对国家安全的担忧。
berevolusi&bermutasi&cebong,涉政,侮辱性地将特定政治群体比喻为'蝌蚪'，带有贬低和攻击性。
berita&palsu&soal&sandiaga,涉政,关于Sandiaga Uno的虚假新闻
berjuang&mendirikan&khilafah,涉政,提倡建立哈里发制度，可能被视为对现有国家制度的挑战。
bermental&komunis,涉政,具有共产主义思想，用于侮辱或攻击他人
berporoskan&nasakom,涉政,以纳萨科姆（民族主义、宗教和共产主义的结合）为中心，曾是印尼历史上争议性政治意识形态。
bersatu&tegakan&khilafah,涉政,联合起来建立哈里发制度，可能被视为支持分离主义或反对国家意识形态。
bewakuf&urban&naxl,涉政,侮辱性词汇'bewakuf'意为愚蠢，'urban naxl'指代城市纳萨尔派，带有政治攻击性。
bgst&bintaro&komunis,涉政,侮辱性词汇与政治意识形态（共产主义）相关联，可能意图攻击特定群体或地区。
biar&kami&buat&negara&sendiri,涉政,提到分裂国家、建立独立国家的言论。
biar&tergadai&ne&ibu&pertiwi,涉政,暗示国家主权被出卖。
bibir&comberan&kotoran,涉政,用污秽的词语侮辱特定政治人物的外貌。
bikin&rusuh&negara,涉政,制造国家动乱，可能意图破坏国家稳定
bintang&kejora,涉政,指代西巴布亚独立运动的旗帜，可能与分离主义相关。
bjp&badnam&karo,涉政,诋毁特定政党（BJP）
bjp&kharide&gaye&mla,涉政,指控BJP通过购买MLA来获取政治权力，未经证实的指控。
blokir&jokowi,涉政,封锁佐科威，可能意图阻碍国家领导人行使职权。
blokir&jokowi&lengserkan&jokowi,涉政,呼吁封锁和推翻现任总统，可能被视为煽动反对国家领导人。
bodat,涉政,侮辱性词汇，用于贬低政治人物
bodat&komunis&dungu,涉政,侮辱性词汇，暗指共产主义者愚蠢或低劣。
bodoh&nya&jokowi,涉政,侮辱印尼总统的词组，含有贬低性语言。
bodoh&politikus,涉政,侮辱政治人物的词组，意为愚蠢的政治家
bokirnya&anies&sandi,涉政,侮辱性地称呼Anies-Sandi（政治人物）的支持者为骗子或不诚实的人。
bollywood&leftist&indian&culture&ko&khatam&kar&sake,涉政,暗示左翼群体试图破坏印度文化的言论
boneka&pki&china,涉政,暗指与共产主义（PKI）和中国有关的傀儡，带有政治攻击性。
boneka&sekjen&pkc,涉政,指控总统是中国共产党秘书长的傀儡，意图制造政治不信任。
bs&hancur&negeri&ini,涉政,可能毁掉这个国家，暗示国家可能面临分裂或崩溃。
buat&kerusuhan&serusuhnya&di&indonesia&ini&agar&lengser,涉政,制造最大程度的骚乱以推翻政权，涉及分裂国家的言论。
buat&mainin&cebong,涉政,暗示戏弄或骚扰特定政治支持者群体的行为
buat&negara,涉政,建立国家，可能暗示支持分裂或独立运动
buat&negara&baru,涉政,建立新国家的意思，涉及分裂国家的主张
bubarin&nkri,涉政,解散印度尼西亚共和国，威胁国家统一的言论
bubarkan&aja&dpr,涉政,解散印尼人民代表委员会的提议，可能被视为攻击国家制度或支持分裂主义。
bubarkan&daerah&diskriminatif,涉政,煽动解散某地区的言论
bubarkan&dpr,涉政,解散国会，可能被视为对国家制度的攻击或分裂国家的企图。
bubarkan&dpr&dprd,涉政,解散印尼人民代表委员会及地方代表委员会，可能涉及分裂国家或颠覆政权的行为。
bubarkan&kpk,涉政,呼吁解散印尼反腐败委员会，可能被视为攻击国家根本制度。
bubarkan&pdi&p,涉政,呼吁解散印尼民主斗争党（PDI-P）。
bubarkan&pdip,涉政,解散印尼民主斗争党（PDIP），可能涉及攻击合法政治党派或国家制度。
bubarkan&pki,涉政,解散印尼共产党，具有政治敏感性。
bubarkan&sekalian&tu&ormas,涉政,呼吁解散某个组织，可能涉及政治或社会团体。
bubarkan&tni,涉政,解散印尼国家军队的提议，可能被视为对国家安全的威胁。
bubarkan&usir&ke&suriah,涉政,暗示驱逐特定群体到其他国家，具有分裂国家的倾向。
bubarkan&wakil&rakyat&dpr,涉政,解散议会或人民代表，可能涉及颠覆国家制度的言论
bubarkan_dpr,涉政,解散国会，可能被视为对国家制度的攻击或颠覆。
busuk&licik,涉政,侮辱性词汇，意为腐败和狡诈，用于攻击政治人物的品格。
buta&tuli,涉政,盲聋，用于侮辱领导人或特定人群的词汇
buyback&indosat,涉政,指收购Indosat的政策，可能被误解为已实现的成就。
buzzer&cebong,涉政,对支持特定政治派别的人群的侮辱性称呼，带有贬义。
capres&dipilpres&sontoloyo,涉政,侮辱政治候选人，使用贬低性词汇攻击其人格
cara&menggulingkan&rezim,涉政,推翻政权的方法，可能涉及颠覆国家政权的意图
cari&simpatisan,涉政,寻找同情者，可能意图组织反政府活动
cebong&adu&domba,涉政,‘cebong’是对特定政治群体的侮辱性称呼，‘adu domba’意为挑拨离间，可能引发群体间的对立。
cebong&bau&amiss,涉政,‘Cebong’是对支持某政治派别者的贬称，‘bau amiss’暗示不洁或低劣。
cebong&berudu,涉政,侮辱性地指代特定政治支持者群体的词语
cebong&blm&cebok,涉政,侮辱性词汇，通常用来贬低支持某政治人物的群体，带有嘲讽和攻击性。
cebong&cebong&kampret,涉政,印尼政治语境中，用于侮辱支持不同政治派别的人。
cebong&cina&komunis,涉政,侮辱性地将某群体称为'小蝌蚪'并与中国和共产主义挂钩，带有种族和政治攻击意味。
cebong&dongokkkk,涉政,Cebong是对特定政治支持者的侮辱性称呼，dongokkkk意为愚蠢，用于贬低他人。
cebong&jokodok,涉政,对支持特定政治派别的人的侮辱性称呼。
cebong&kampret,涉政,侮辱性词汇，分别指代支持不同政治派别的群体，带有贬义。
cebong&kampreters&syantik,涉政,侮辱性词汇，分别用于贬低支持不同政治派别的人群。
cebong&kanan,涉政,侮辱性地指代支持特定政治派别的人（右派）。
cebong&kiri,涉政,侮辱性地指代支持特定政治派别的人（左派）。
cebong&komunis,涉政,将特定群体（通常指支持某政治派别的人）称为共产主义者，带有侮辱性和煽动性。
cebong&ngibul,涉政,侮辱性词汇，通常用于贬低特定政治支持者或群体，含有嘲讽和攻击性意味。
cebong&rasa&kampret,涉政,侮辱性词语，常用于形容支持不同政治派别的人，带有贬义。
cebong&sekolam,涉政,对特定政治支持者的侮辱性称呼，意为'一池子的蝌蚪'，带有贬义。
cebong&sewot,涉政,'cebong'是对支持某特定政治派别者的侮辱性称呼，'sewot'意为生气或恼怒，带有贬义。
cebonger&ahoker,涉政,侮辱性称呼，用于贬低特定政治支持者群体
cetak&uang&sebanyak2,涉政,大量印钞来偿还债务的虚假经济政策，可能误导公众。
china&paham&komunis,涉政,将中国与共产主义思想联系起来，可能引发种族和政治敏感问题
cia&pastikan&israel&dan&arab&saudi&provokator&demo&di&iran,涉政,声称以色列和沙特阿拉伯是伊朗示威的幕后煽动者，可能引发国际争议。
cina&sekulerkan&umat&islam&indonesia,涉政,声称中国试图使印尼穆斯林世俗化的敏感表述，可能引发宗教和政治争议。
cina&xi&jinping&kekuasaan&militer,涉政,将特定族群与军事政权联系起来，带有政治偏见和贬低意味。
cocot&2019&bubarin&grindra,涉政,Cocot是带有侮辱意味的词语，2019 bubarin grindra意为解散Gerindra党，具有政治攻击性。
communist&ki&tatti,涉政,侮辱性地称呼共产主义为粪便
congor&nasdem,涉政,侮辱性词汇 'congor' 针对特定政治团体 Nasdem，具有攻击性。
congress&kutta,涉政,侮辱性地称呼某政治群体为狗，带有贬低和攻击性。
congressi&aam&admi&party&dange&faila&rahe&hain,涉政,指控国大党和普通人党煽动暴乱的表述
cungkring&plonga&plongo,涉政,侮辱性地形容某人瘦弱且愚蠢，针对印尼总统Jokowi的攻击性称呼。
cyberarmy&hoax,涉政,指控政府组织制造虚假信息的词组
daerah&khusus&ibukota&ke&papua&saja,涉政,可能暗示支持分离主义或对国家统一的威胁
dalang&98&jokowi&bohong,涉政,暗指1998年事件的幕后黑手与现任总统Jokowi有关，并指责其撒谎。
dalang&kerusuhan&98,涉政,指控某人为1998年骚乱的幕后主使
dana&haji&diambil&buat&infrastruktur,涉政,指控朝觐基金被挪用用于基础设施建设，未经证实的政治敏感信息。
dana&pensiunan&terancam&dipakai&nyapres,涉政,暗示退休基金可能被挪用用于总统竞选活动
dap&terima&tajaan&negara&asing,涉政,指控某政党接受外国资助，暗示其行为不合法或不道德。
dar&al&islam&khilafah,涉政,意为建立伊斯兰哈里发，可能涉及分离主义或反对现有国家制度的意图。
darmin&nasution&bodoh,涉政,侮辱印尼经济统筹部长Darmin Nasution，称其愚蠢。
darurat&pki,涉政,紧急状态与印尼共产党相关，可能煽动公众对国家安全的担忧。
dasar&cebong,涉政,‘cebong’是印尼语中对支持某特定政治派别者的侮辱性称呼，带有贬低和攻击性。
dasar&gubernur&setan,涉政,侮辱性地称呼某位州长为恶魔，带有攻击性和仇恨言论。
dasar&komunis,涉政,带有贬义地指责他人为共产主义者。
dasar&negara&tdk&ada,涉政,暗示国家基础已经不存在，可能引发对国家制度的质疑或分裂主义情绪。
daulah&islamiyah&khilafah,涉政,伊斯兰哈里发国家，意图推翻现有国家制度建立宗教政权。
daulah&khilafah&islamiyah,涉政,伊斯兰哈里发国家，可能与分离主义或反对现行国家体制相关
debt&trap&komunis&cina,涉政,贬低中国为共产主义国家并暗示其通过债务陷阱控制他国
dedy&mizwar&hanya&mementingkan&kepentingan&pribadi,涉政,指控Dedy Mizwar只关心个人利益，用于资助其竞选活动的资金。
deklarasi&cebong&dukung&mukidi,涉政,带有政治倾向的贬义词，可能意图侮辱特定政治支持者。
dekrit&bubarkan&dpr,涉政,通过法令解散印尼人民代表委员会（DPR）
demo&bubarkan&dpr,涉政,示威解散国会，可能被视为对国家制度的攻击或分裂国家的企图。
demo&menuntut&papua&merdeka,涉政,支持巴布亚独立的词组，涉及分离主义内容。
demo&suruh&angkat&prabowo&jd&presiden,涉政,示威要求让普拉博沃成为总统，具有政治敏感性。
demokrasi&pancasila&demokrasi&pki,涉政,将印尼国家意识形态Pancasila与共产主义民主（PKI）对立，暗示颠覆国家制度。
demokrasi&syariah&khilafah,涉政,提倡用伊斯兰教法和哈里发制度取代民主制度，可能涉及反对印尼国家意识形态Pancasila。
dengan&cara&apapun&harus&di&lengserkan,涉政,通过任何手段推翻（现任总统）
desak&mpr&sidang&istimewa&turunkan&jokowi&jk,涉政,推动人民协商会议召开特别会议以罢免现任总统和副总统
desh&drohi,涉政,意为国家叛徒，用于侮辱和攻击他人，具有政治敏感性。
di&bantu&sponsor&oleh&komunis,涉政,暗示与共产主义的关联，可能用于贬低或攻击特定群体。
di&sengaja&tuk&hancurkan&nkri,涉政,指控政府故意破坏印度尼西亚共和国统一。
di&tii,涉政,DI/TII是印尼历史上的反政府组织，试图建立伊斯兰国家。
dibayar&utk&mpromosikan,涉政,暗示某些人被支付以支持特定政治人物
diktaktor&otoriter,涉政,独裁者和专制的意思，用于侮辱性地形容总统。
diktator,涉政,意为'独裁者'，用以指责领导人专制独裁。
diktator&jokowi,涉政,将印尼总统称为独裁者，具有侮辱性和政治攻击性。
diktator&komunis,涉政,指代共产主义独裁者，带有强烈的政治攻击性。
diktator&otoriter,涉政,独裁专制，带有贬义的政治攻击
dilarang&seperti&pki,涉政,提到被禁止的印尼共产党，可能涉及分离主义或颠覆性内容。
dipolitisasi&turunkan&jokowi,涉政,暗示通过政治手段推翻现任总统佐科威，可能涉及分裂或颠覆政权的内容。
dirikan&khilafah,涉政,建立哈里发，可能涉及反对印尼国家意识形态Pancasila的政治主张。
dirikan&negara&khilafah,涉政,提倡建立哈里发国家，意图颠覆现有国家制度。
dirikan&negara&sendiri,涉政,提倡建立独立国家，可能涉及分离主义
ditahan&paksa,涉政,暗示强制拘留，可能引发对政府行为的负面联想。
ditipu&oleh&prabowo,涉政,指控某政治人物欺骗他人，可能引发政治仇恨或争议。
dna&keturunan&komunis,涉政,暗示某人需要通过DNA测试证明自己不是共产主义者后代，涉及政治意识形态歧视。
dna&pki,涉政,提到印度尼西亚共产党（PKI）及其相关背景，可能引发政治敏感问题。
dnc&emails,涉政,暗示民主党全国委员会泄露邮件的虚假信息
doi&komunis,涉政,暗示某人为共产主义者
dollar&dibawah&10.000,涉政,"指美元汇率低于10,000的说法，可能误导公众。"
donald&trump&idiot,涉政,侮辱性地称呼美国前总统唐纳德·特朗普为‘白痴’
dpr&di&bubarkan,涉政,解散印尼人民代表委员会的提议，可能被视为对国家制度的威胁。
dpr&dibom,涉政,提到炸毁国家立法机构，涉及危害国家安全的内容。
dpr&hak&angket&turunkan&jokowi,涉政,通过人民代表委员会的调查权罢免总统的行为或意图
dpr&harus&di&bubarkan,涉政,解散印尼人民代表委员会的提议，可能被视为攻击国家制度或支持分裂主义。
dpr&kita&bubarkan,涉政,解散国家立法机构（人民代表委员会）的提议
dpr&mantan&menkominfo&posting&hoax,涉政,暗指前通信部长在社交媒体上发布虚假信息，可能引发公众误解或恐慌。
duduki&istana&negara,涉政,占领国家宫殿，可能被视为煽动非法行动的表述
duit&bpjs&buruh&diambil,涉政,指控工人社会保障基金被挪用，未经证实的政治敏感信息。
dukung&khilafah,涉政,支持哈里发制度，可能与分离主义或反对国家意识形态相关。
dukung&papua&pisah&dari&negara&kesatuan&republik&indonesia,涉政,支持巴布亚从印度尼西亚分离，涉及分离主义内容
dukung&sparatis,涉政,支持分裂主义，可能危害国家统一。
