tweet	label
I/A Ajajaa Ol'aanaa WBO Jaal Gammachuu Abbooyyee Ummata Oromoof waan dha . URL via @USER	Normal
Shimallisis haa ta'u Marroo Abiyyiinis haa ta'u Jawaar KFOs haa ta'u ABOn hanga aangoo qabatanitti 'uummataafan qabsaa'a' jedhanii gurra nu duuchu malee barcumaa fi v8tti olbaanaan waa'ee saba Oromoo kan yaadatu hin jiru.	Abuse
Dargageessi hidhate tokko milishaa lama meeshaa waraanaan rukutee dheesse sana booda waraanni bilxiginnaa dhuftee uummata naannoo sana jiru ijoollee dargaggeessa haadholii olfuutee gadfuutee reebdee deemte . Warra kaan qabdee deemte haa du'an haa jiraatan Rabbitu beeka.	Hate
Biiroon Fayyaa Oromiyaa dhaabbata ICRC (International Committee for Red Cross) waliin waliigaltee deeggarsaa mallateesse.Waliigalteen mallatteeffame kun deeggarsa godiinaalee Oromiyaa sababa rakkoo nageenyatiin miidhamaniif kan oolu yoo ta’uu deeggarsi taasifamus URL	Normal
Sirni burkutaa'e biyya hin diigu.Biyya gadhiisee deema aangoo uummatatti Kenna kan xoophiyaa tun daba wayiiti.	Hate
Zamana Rasuulaa Sallaallaahu Aleeyhi wasallam Munaafiqoonni lakkoofaan muraasa tahuu wajjin injifannoo yahuudootaa boodatti harkisuu keessatti Sababa tahanii jiran arraas munaafiqoonni yahuudootarra baayyee waan tahaniif injifannoon islaamaa hedduu booda aanaa beeki.	Hate
Gabaasa gumaacha gooticha Waraana Bilisummaa Oromoo diinagdeen tin’isuuf taasifame kan Adoolessa 26 2022 Qeerroo Bilisummaa Oromoo URL	Normal
Kara nagaa tayen enyummtu bilbilee na dubbisu ni danda'a rakkoo qabuu.	Normal
Karkarroo fi Booyyeen tokkuma! Bilxiginnaan baduu qabdi . Wal dhabdee bu'aa siyaasaa isaanii keessatti argameef qaambi tokko quqquudamaa of fakkeessa of dhiyeessee jira . Oromoo si ga'a! Sirratti baacuu fi qoosuun si ga'a . Bilxiginnaan diina keedha dammaqi!	Hate
Muurni PP Sab-boontota Oromoo Hidhaan Hiraarsuun Beekamu Uummata Nagaa Ona Eebantuu Hidhaatti Guuraa Jiraachuun Dhagaa’ame Qeerroo Bilisummaa Oromoo URL	Hate
@USER Namni jabaan keessoo hanna woyyaanee tartiibaan hordofe gootni guddaan ammas caasaa mootummaa keessa tahaanii erri badhaadhina keessoon juntaa tahaniif #akeekkachiisa guddaa kennaniijuruu!galatoomaa Ambasader #Suleman_Deddefo	Hate
Namni yeroo jaagnomuu akka leencaa Bosona Yeroo daboomu akka saree balbalati#WBOn_haa_jiraatu!	Hate
Dur nama fayyaa konkolaataatti hidhuudhaan lafarra harkisanii gidiraa guddaadhaan ajjeesaa turan Amma immoo nama nagaa daandii irraa qabanii ajjeessanii reeffa magaala walakkaa kaa'anii irra dhaabatanii sirbaa suura ka'u URL	Hate
Oromummaaf gatii Hadhaawaa heddu kaffalaa kutaa fi Ilaalcha Siyaasaan walqooduu fi wal ooduun gonkumaa Gabrummaa jalaa nuhinbaasu . Tokkummaa lallabuun erga abaarsa ta'e nagayatti warri Golaa golloo adda addaa keessaa bookkistan kan saba boochistan . Oromummaan faaya jabeeffadhu !	Hate
"Obboo Shimelis Abdisa Minilikicha hulluuqee Oromoo keessa gale jedhamaa jira . Mee gadi fageenyaan qoradhaa . Yakkamtoonni ""ERBEE HOOLAA"" uffatanii Oromoo diina duraa godhatanii fixaa jiran kunniin Nafxanyoota ta'uu isaanii beektuu laata? URL"	Abuse
awwaalin Kanaaf hin komannee Du'aan waa dubbataa Akka naan hin jenne . Duuti du'aa gadii Dhaabbataan du'uudha Namni hin argu malee Anis dhagaan baadhaa dhagaan dhagaa caaluu Innis GABRUMMAAdhaa .	Normal
Mana barumsa sadarkaa tokkoffaa bonayyaa jimmaa URL	Normal
Nin tura malee nin ura jettee boonbin Qeerroof Qarreen dhaloonni ammaa Farda isaa ni deeffata jedhe Haceen . Fardi abbaa Fardaaf ni deebi'a . Hattuun Fardaas Farda keenyarraa ni kufa.Fardaa siidaa Dabalee kan oromooti.! Seenaa Rirmi hin Nyaatu URL	Abuse
Gabaasa gumaacha gooticha Waraana Bilisummaa Oromoo diinagdeen tin’isuuf taasifame kan Adoolessa 27 2022 dhihaate Qeerroo Bilisummaa Oromoo URL	Normal
Oromoon kanarraa hin baratu taanaan yeroo hunda diinasaa kunuunsa Taanaan ummanni oromoo anaaf doofaa tahee itti fufuun waan hin oolleedha . Doofummaan keenya ammoo gaafa diinni akkasitti jibbarraa dhabama gaafa nugodhu kanatti faayidaa waan hinqabnen URL	Hate
Boojuu jedhaa diina qallabuun Hafuu qaba . #Amaara #WallooOromummaaf daguugu isa ammoo dalagaa cehee ilmaan oromoo cabsuu dhufeef nyaata Kennuun anaaf doofummaadha.	Hate
Sobni roga hedduu qaba: fedhii dhabuu shira odeessa . Garuu yeroo hunda meeshaa abshaaltootaati . (Qulqulluu Josemaria Escriva) URL	Normal
Ummatni Oromoo xoophiyaa Oromiyaa keessa tti gatii guddaa fi irraa hin eegamnee kaffalaa jira kun immoo tokkoo ta'uu dadhabuu ilman Oromoo irraa kan ka'uudha.Yaa waaq ati nuf falmii . Si malee homaa hin qabnuu waaqa bira . URL	Normal
". GARA JABUMMAAN DANGAA DARBE.Gochi dhala nama irratti ta'a jiru khuni ""Uumaan Uumama"" Biyyattii Carqii Aduu kheessaa turtee fakkaattu tana Dhiigni lubbuu Qulqulluu darbaa jirtu kuni gara hin taane akka nuqu . nama hin shikhisiisu . URL"	Normal
Oromoon Dantaa bilisummaa akka hinqabne gantootaaf mirkaneesseera . Duuluu yoo barbaachise ummatni oromoo gamtaan dhaabbatee badii ergamtoota diina oromoo balleessee furmaata laatee bilisummaa dhugaa itti gonfatu Bakkaan gahachuu qaba.	Hate
Goota Jaalalaan moo'eeQalbii Fuudhe DhalootaManduubeen itti marseeSoochii dhowwe SarootaJabaa Dhiigaa fi Lafeen Daandii dhugaa DiriirsuQabsoof dhaloota QareeXiqqaaf Guddaa HiriirsuWarra Qabsoo ButameKallattii Nuuf QabsiiseOlolaaf Soba NyaaphaaHaalee Bakka dhabsiise URL	Hate
@USER Baga Waaqayyo galataaf isin dhiyeesse.	Normal
@USER Yaa bareduu koo jabadhuu maggalaa Adama maa dhuffuu Dide Guyyaa tokoo kotuu lalle bayee bareddu Taate jirtii galltomii	Normal
Itoopiyyaan Oromoof diina! Liqimisi kana! URL	Hate
Taayyee Danda’aa &amp Hangaasaa Ibraahiim ajjeechaa &amp malaamaltummaa Oromiyaatti raawwatamuuf itti gaafatamtoonni hoggansa naannoo Oromiyaati jechu isaani ilaalchisee Haayiluun gaaffii ka’eef dhimmi kan paartii jechuun bira tare.@USER tu gabaase . URL	Normal
@USER Eeyyen kabajamoo waaqa galateeffachuun dirqa dhimmichi ifa ta'uu baatus.jechuun koo oduun tokko tokko dhagahaa jirru waan nutti hin toliniif baay'ee nudhibaara.abdii rabbii oduu diinaa ta'ee fashalaa'uu qaba.rabbiin waliin haata'u	Normal
Al-Shabaab waraana Abiy haalaan gobe jetti oduun baate . Humni weerartu kun takka Tigray takka immoo Oromiyaatti duuluun ummata fixuun beekama . Jimata har'a immoo marsaa 2ffaaf Somali keessatti Al-Shabaab RIB walawwalaa fi shakashakaa oole jedhee jira.	Hate
Jalqabbiin qaroominaa bakkirraa eegalu gaafa namni aare dhagaa darbachuu dhiisee jecha darbatee deemuudha.	Normal
Kan saba #Oromo gabroomsuu itti fufuun ni danda'ama jedhee yaadu abjuu isaa keessaa dammaquu qaba . wayaneen har'a eessa jiran?! #Oromia #OromoVoice #OromoLiberationArmy	Hate
'Haadha beelli ajjeesee bule daa’imni ganama reeffa harma hodhaa turte' URL	Normal
Suuraa kana caalaa wanti nama gaddisiisu jiraayi addunyaa kanarra?Warri badhaadhina uummataaf hojjanna jettan ta'ii akkanaa kana gaafa agartan maaltu isinitti dhagahamaa?Qarshii gamoo fi ayyaana adda addaaf baastan osootii uummataaf midhaan nyaataa bittaniif maal qabaa? URL	Hate
Marii araaraa mootummaa Itoophiyaa fi humnootii Tigraay jidduutti gaggeeffamu filannoo Keeniyaatiin booda eegalamuu danda’a jechuun akka abdatan qondaalli siyaasaa Ameerikaa olaanoon dubbachu isaa maddi oduu Faransaayi AFPn gabaase . :URL	Normal
Olola diinaatiin abdii hin kutatinaOlola gantuutiin abdii hin kutatinaWBO keenna wojiin ni moona ni moona Artist Muktaar UsmaanURL	Hate
'Haadha beelli ajjeesee bule daa’imni ganama reeffa harma hodhaa turte' Godina Gujii Aanaa Sabbaa Boruutti hawaasni gandoota baadiyyaa fageenyarra jiran keessatti sababa hongeetiin lubbuun namaa darbaa akka jiru jiraattonnii fi angaa’aan BBC’tti himan : URL URL	Normal
Qeerroon diaspora Oromoo kun: 1ffaa.discipline illee hin qabdu itti fayyadama jechaa fi bakkaa kan adda hin baafanne 2ffaa.doofaa subiilli itti hin buune keessa guute I thought they have better access to authors higher education facilities and scholars.	Abuse
#AMMA_RAKKOON_OROMOO sirritti siif galuutti Imalli kee Oromoof fala fiduu hin danda'uu . Fala namaaf laachuun raakkoo sana beekuuhin dursuu . kara nagaa fi karaa lagaa dhiisi #QAWWEE_JABBEESI qawween cabaa jiraa sabnii kee . @USER . @USER/OLA URL	Normal
Dhaamsa Obbo Jemal Ebrahim M Sadik kora Tumsa Waraana Bilisumma Oromoo Minnesota Adoollessaa 2022 . @USER #OromoLiberationArmy #OromoVoiceURL	Normal
Wallagan hanga hardhatiti rakkoo bishaan rakkoon interneetii hin furamne maaliif?	Normal
#wbo_olaJajjabeen waraana bilisummaa oromoo oromiyaa keessati diina Aleelu itti fufee jira . URL	Hate
kaan naagaluu dhaadhaabuu.Obbo Baqaalanii . suusii akamiituu siirnaafii impaaierii Amaanu'eel Wandimmuu ajjeeftee diiguu irraa gaargaarii hiinbaanuu waajiin jiiraangaa kaanjeechiisiiseenii? Amaantii soodhaa jaalaalaa taitaa barbaachuudhaa diigaa Oromoo kaan itticaalee? URL URL	Abuse
baga gammaddan oromoonnisheek Bakrii saaphalooti hanga Abdiisatti oromonni hundi URL	Normal
@USER Hattuunis Ummatuma Tigraay jedhamee waamamaa bara kana silaa isaanis dhimma keenya akkanatti dubbatanii dhugaa jiru fudhatanii silaa waa tole kan reeffa mallasaa faarsuuf kan siida Immiyyee muudu anaaf garaagarummaa qaban hin jedhu	Hate
Yaa Oromoo: Sabni xiiqqaan Tigray akkamitti diina isaa moohate jedhii yaadi . Icittiin jiru tokkummaan bilisummaa isaaniif hiriiruu qofa dha . Oromoon saba guddaa Afrikaa ta'ee osoo jiruu sabni bicuu fi yartuun maaliif isa bitti ? WBO garaagaraa . #OromoVoice #StopOromoGenocide ###	Hate
36th OSA conferenceEenyutu eenyuun haffeeruu dide waansaa?	Normal
Waraanni Bilisummaa Oromoo Zoonilee Waraanaa Kibbaafi Giddu Gala keessatti diina adabuun Injifannoo Boonsaa galmeessuu beeksise.(Adoolessa 30 2022 ONM ABO)Abdiif Gaachanni Uummata Oromoo WBOn Zooni Kibbaa Keessa socho'u Cibraan Soddom Booroo har'a Adoolessa 30 2022 !	Hate
Adoolessa 23/2014 Waajjirri Dargaggoo fi Ispoortii Magaalaa Mataaharaa gamaggama raawwii hojii bara 2014 erga gaggeesseen booda riifoormii mana hojichaas taasisuun caasaalee isaatii fi qaamota dhimmi ilaaluuf affeerraa laaqanaa qopheesse . URL	Normal
Akka keenyatee jireenya bareedaa jiraachuu ni danda’n garuu jireenya bosona filatanii guyyaa guyyaan saba isaaniif wareegama jiran . Yaa Oromo Ilmaan kee siif du'aa jira . mee maaliin isaan cinaa dhaabbanne jennee of haa gaafannu . #OromoLiberationArmy URL	Normal
Bara 1444dura guyyaa akka hardhaa nabiin gara madiinaatti baqatan Hijraa jedhama achirraa wonti hundi jalqabe Atimmoo madiinaatti ykn HABASHATTI baqachuu osoo hin taane hijraan guddaan badii cubbuu Shirkiifi bid'aa baqachuudha.GARA ALLAH BAQADHU WONTI HUNDUU NI JIJJIIRAMA!.	Normal
Rakkoo qaabsoof bakka hin kenninuu beelaaf dheebuuf tasa hin jilbeeffannuu 2Oloola diinaaf duubatti hin deebiinuu ni falmaanna falma hin lakkifnuu 2Dhaamsa Arts Jaal Eebbisa Soolan Raagaa Dirree lolaa irraa #OromoLiberationArmy URL	Hate
Adabbiin kijibaa tahuu keetii Namni hundi zalaalamitti si amanuu dhabuu osoon taane Atummaan kijibaan kun zalaalamitti nama tokkollee amanuu dhabuudha	Abuse
July 31.2022Anaa dhufu baga nagaan gara daandii haqaatti dhuftan! #OromoLiberationArmy #OromoVoice URL	Normal
Guyyaa 31/7/2022 oduu Injifannoo wbo Zonii Kibbaa bahaa oromiyaa # wbon Zonii Kibbaa bahaa oromiyaa godinaa ARSII Bahaa anaa muneessaa gandaa heebaan laqiichaati cibraan Jaal Naadhii Gammada Buttaan Heebaan arsii waree booda sa atii 8 :45 pm irraattii lukkeellee diinaa maqaa URL	Hate
Baga gammadanEthiopian marsa 3faf bashan abbaay haala gariin rakko tokko male sirritti guutate jirti . URL	Normal
OPDO/PP nii jiijiiraamtee Oromofii ta'atii jeejuunii gaangen dhaltee jeechuudhaayaa Oromoo/qeeree/qeroo 2018 qaabsoo kee OPDOtii keeniitee essaa jiirtaa haaraa?Itopiyanii Oromoo kaabajii jeechuunii abjuu hiindanqoo dhaa.WBO tuumsii Oromia Biiliisomsii URL URL	Hate
Oromon odo toko ta'ee WBO ciina hiriire diina kara dabartuf galtu dhowe jia tokoti Oromiya Finfiinnee fana bilisoomsaayu.Oromo iti yaadi!Hamma yoomiti byyaa abbaa ketiiti ajeefamafi hiraarfama jirata?Hamma yoomiti Finfiinneen magaala alagaa taate biyyaa abbaaketi liqiimsa jirati?	Hate
@USER Nuuf jiiradhuu hamtuff mortuun sihinargattii Leeccaa abbaa biiyyaa!!! URL	Normal
@USER English caaftee orominyaan caaftee amma booda oromoo si dhageessu hin jirtu yoo duudaa isuma akka keetii tahe malee!kana achi dhamaate of hin dhamaasin!oromoon eenyu akka dhaggeeffatu bareeche beeka!	Abuse
@USER Eenyu inni duubaan eegee harree irra ciisu sun?	Normal
Abiy fi Fiinxaaleyyiin Amaaraa WBO balleessina jechuudhaan saba Oromoo balleessaa jiru . Oromoo gubaa jiru . Qabeenya isaa saamaa jiru . Ilmaan isaa ajjeesaa jiruxzd . Badii kana ofirraa dhaabuuf WBO gargaaruu malee falli biraa hin jiru . WBO jabeessaa! #OromoVoice #StopOromoGenocide	Hate
#BiramadhaaBaalee Boorana Gujii fi Harargeetti Hongeen Ummata keenya Fixaa jira akkasumas Mootummaan Abbaa hirrees Ummata Sumaalee itti duulchisee buqqisaa fi ficcisiisaa jira . Ummata keenyaaf waan danda'amuun sagalee haatanuuf . URL	Hate
D Mootummaan PP Oromoo gama hundaan duguuguuf kan ofii ajjeesuun addatti daangaarraan lola itti banuun Uummati harka duwwaa akka dhumu gochaa jira Qeerroo Bilisummaa Oromoo URL	Hate
warii Oromiyaa Bulchaa jiiraanii OPDO/PPnii Oboleeyawanii kengaa/kaanuumaa kengaa Oromoodhafii kaanaa gooduu nuunjeechuutii jiiruu.Oboleyyanii kengaa Oromoofii jechaa abbaa gedaa ajessanii Oromoo beelasanii /ajjeesanii/duuguuganii/areaanii.Itopiyaa suupuudhafii kuunis URL URL	Hate
achumatti barate - Qabxiinsaa sadarkaa hundattuu 4.00 - Qabxii guddaa fide kana dabalatee qorannowwan addaaaddaa godheef itti aanaa mootii biyya Qatar irraa badhaasafudhatee jira - Saayintistiin kun yeroo ammaa projektoota WaancaaAddunyaa bara kana Qataritti geggeefamuuf	Normal
Kutaa fi gandummaa keeysan dhiisaa lubbuu ummata keeysaniitiif dursa kennaa !!!Ummanni isin hogganuuf wal nyaachaa jirtan beelaan dhumaa jira . Hayyoonni Abbootiin Gadaa Abbootiin Amantaa Abbootiin Qabeenyaa Artistootni Waldaleen Oromoo fi.kkf Lammii keeysan du'a oolchaa URL	Normal
@USER kan Imannaa saba baatu isa haqaaf kaatu . Irbuu isaa eeguuf Qorraa fi Aduun waxalamuu . gufuun si hin dhahu	Normal
Jaal Engineer Keeraaji MootummaatiifJabaa Koo.?Ati deemtuus nutti dhiifteeIrbuu gootaaf itti dhiigdeeKayyoo keetif natu jiraaDishqaan loleen diina diraaYooman taa'a hirbuu baadheDuulan deema fannifadhee!Gaafa lolaaf yaa didichaaKilaashasaan kuma galcha . URL	Hate
@USER Dr . Maaloo uummaannii keenyaa hongeen du'aa jira waan hunda dursa lubbuu beelan harca'aa jiru kaa haa oolchinu	Normal
@USER Ajaa'ibuma kan oromoo kuni!amma inuma qaanfanne!	Normal
OSFNA'n dhaabbata hayyootaan utubameedhaam Nama biyyaaf ta'u ni beeka 2019 kan dhaabbatichi badhaase akkasiin kunoo biyyi oromiyaa yeroo rakkoo siyaasaa fi waraanaa keessa seene hidhatee rakkicha furuuf hidhatee dirree haqaatti argamee bobookkisaa jiraam Jawween keessan URL	Normal
Kijibee fuldura ba'uu hin fedhu dhugaa dubachuuf booda ittiin salfata waan ta'ef.	Normal
@USER Gandummaan summii Oromoo bittimsuuf deemti Jaalo dhugaa keeti!	Hate
Aaddisuu Araggaa Qabsaa'ota rukuchiisaa tureTaayyee beelaafi waraana O . URL via @USER	Abuse
#Godina Gujii ona Sabbaa booruutti hanga ammaatti namoonni 20 ol Hongeen yoo du'an haati halkan duutee bultee ilmi ganama Reeffa harma haadhaa hodhaa turus ragaan Gujii dhufe mirkaneesse . URL	Normal
Oromoon gaafuma warra suufa uffate hundaan hayyoota jedheefi gaafuma warra suufa uffate hundaan hooggantoota jedhe balleesse!mee soba gurban Tsgaye haasawe kanaafi miidiyaa inni bitatee irratti dubbate kana ilaalaa waan jedhan!Nu-maleen oromoo diiguuf raftee bulaa hin jirtu! URL	Abuse
Ilmoon waan hootu dhabdee haarma haadha qabattee haatiis waan cobsitu dhabdee ilmaan Oromoo akkanaan dhumaa jirti . Sababa hoongee habashaan fiddeeti kuni bu'aa warraatu kanadha . Mootummaan habashaa omaallee garagaree hingargaaruu ittuu rasaasan fixa malee . URL	Hate
@USER Yafiinii diina baga cabe odu gaariidha	Hate
Dubbii Siyaasaaf Hinmalee: Dubbii Midhamaa Oromoota Gujjii Booranaa Baalee Haarargee Wallagaa Shawaa Walloo Caffeen Oromiyaa Ukkaamame Gabaasa Gahaa Hin Dhiiyeesine Keessatuu Dubbiin Beelaa fi Ajjeechaa Dhokfame Jira . Oromoon Iyyaa Iyyaa Walii Dabarsaa Walii Birmadhaa.	Hate
Walitti naqanii deebisanii araarsuun aadaa Amerikati.Injifannoo malee maqaa araaraan qabsoo si harkatti masensuun amala Siyaasa ammayyaati . Lolli wal mohinsa hin qabne Hin jiru . Bilisummaan Oromoo fi walabummaan Oromiyaa shiftaa ofirraa buqqisuun malee ofirra tessifnee hin dhufu	Hate
Yuunivarsiiti Addis Ababa fi Yuunivarsiitiin Munik waliin ta'uudhan Hospitaala waliigala Saglan Waajitti qorannoo bilisa guyyaa Afuriif (marsaa jalqabaatiif sanbata xinnaa Adoolessa 30 fi wiixata hagaya 2) dandeetti dhagahuu gurraa ni godhu.	Normal
Sa.a 1:00 booda dhufa jiiraa qobawaa nuegaa nudhagefachuf URL	Normal
@USER Rakkoo ummanni baalee beelan miidhama jiru tokko arga Jira moo offii ? Guyyaa guyyaati misoomni inni fb facaasu tokko ummata Gama's jiru akkami gahuu dhabe ? Ummanni sooma Jira misoomni isaa Kun fuula fb bira darbu akkami dhabe ?	Normal
@USER baga nagaan galte! Abichuu Ab/malaa goota afrikaafii addunyaaisa onnee qulqulluukan nuuf baase daandii ida amuuoromoon si hin obsuuethiopian si abdata hogguuafrikaadhaaf qaroodhaaati addunyaaf dawitiidhaajabaadhu Abichuukoo!si haagargaaru rabbiini!	Normal
Xuraawaa keessa deemuu mitii hardha kan nuti mul'atu dhoqqeeti laqamne jirachuu mitti hardha kan nuti mul'atu boruu ummata kenyati ummata kenya hardha yoo falmanne waan isaa egaatu beekna kanatu akka of hin laale kan nu godhu kana.	Normal
Qawween Caccabaan Jedhan Sun Qawwee Gugurddaaf Xixiqqaa Meeqaaf Meeqa Hiikee Qabsoo Bilisummaa Oromoo Sadarkaa Gaarii Irraan Gahee Jira . WBOn Diina Irraa Ijjeessee Hiikkachuu Malee Qawwee Hin Bitu . Galmi Qawwee Caccabaa Bilisummaaf Wolabummaa Oromiyaat Hiikkachuu Ittuma Fufa . URL	Hate
"@USER Motii koo sifin beela'eMotii koo sifin dhebodhe Atumti naaf taanaan fayyaaBeelas ta'e dhebuu nan fayyaaYaa abuu abbichuu kootiiYaa faaya jiruu biyya kootiiSin dhehin gufuunSin waraanin qoreenSiifan kadha motii""O"" si malee ""I"" niis sin maleeHin taatu biyyatii"	Normal
@USER Akkuma jela bultii kufaatii wayyaannee Abiyi fi Lammaan Oromoo gowwoomsan kufaatii PPn booda Oromoo gowwoomsuuf Taayyee fi Angaasaan of qopheessaa jiruu . Hin fudhatamu kun isaan hattuu sabaati.	Hate
@USER Pirezadaantii Naannoo Oromiyaa akka ta'u gaafannaan Jeneraal Birhaanuu Juulaa dide . Jedhe Dr . @USER Mee Dr.Tsagaye Gaaffii tokko sihaa gaafadhu Jawar Mohammed herrega fi ulaagaa Seeraa kamiin Pirezidaantii Naannoo Oromiyaa ta'a Bilxiginnaa wajjin? URL	Hate
Warra diina hin gabbaarre warra diina goolani gootummaan baroodani Urjiiwwan qabsoo haqaa #OromoVoice #OromoLiberationArmy URL	Hate
brezdaantiin OSA Jawariin dhifama gaafate.wara shira san hojjates saaxil . URL via @USER	Normal
@USER Dhaaba waayee gandaa dhalaguu fi calaysiisuu ka akka (OSA) gadi bayanii itti hiimuun oduu gandaa intaasiisuu . Akka Oroomoti gara fuunduuraa deemu yoo barbaane dhaaboota akkana danqaa qabsoo tayan expose gochuuf itti himuun barbaachisaa . namnii hunduu dirqama qaba.	Hate
Kamtu Goota Isa kaayyoof abjootee halkanii guyyaa jooruIsa baandaa ta'ee biyyaa guurguruuIsaa cedhedha hannaa ijaaree lammii gadadamsuIsa sirna tiksuuf dhama'uIsa inaaffaan maraatee akka saree dutu Isa dhugaaf jiraate dhugaa tiksu Mee natti himaa isa kamtu goota	Abuse
Ilmaan Abbaa Gadaan hidhi Abbaayi ni xumurama . URL	Normal
Guyyaa 28/11/2014Badhaasa Beekkamtii Raawwii Bara 2014 Kan Hojii Paartiifi Mootummaan Sektarootaafi Araddoota keenya 1-3warra Bahan Haala kanaan Kan badhaafamanii jiraniidha . URL	Normal
@USER isaan yoom kana hubatan.kan jara gulufsiisaa jiru warra kotte duudaa isaan waliin jiraatu dha!	Hate
Turtii Ajajaa WBO Godina Gujii Lixaa Jaal Rabbirraa Bilisummaa Waliin dh . URL via @USER	Normal
Waraanichi waraana xiiqii sabaan Ofitti murteessee haqa sabaa Afaan Qawween barbaadaa jira Tasumaa hin danda'amu!#OromoLiberationArmy URL	Hate
@USER Goftaan Iyyasuus yeroo hunda si gammachiisee diina kee gaddisiisa . Abbichuu jabaadhu!	Normal
@USER amma kana ofkeessaa afuuftuu ummata Booranaa warra beelaan dhumaa jiruuf sagalee ta'i.	Abuse
Namoota kaleessa Begiitti waraana PPtiin ajjeefaman argachuu hin dandeenye garuu namoonni kun lamaan isaan keessaa tokkodha inni tokko maraatuudha shaneedha jedhanii ajjeesani inni itti aanummoo konkolaachisaadha.#Inni maraatuun maqaan isaa Xahaa yoo ta'u konkolaachisaan Tolosaa URL	Hate
Yeroo hunda festali gurracha harka hin dhabuu kanuma qabate deema worra jedhuuf isiinis akkuma ani qabadhe deemuu kanati ummanni isinii haa arguu qabadhaa deema kan kessaa jirru immoo maal akka ta'e namnni hunduu ni beekaa.	Normal
Tumsa Waraana Bilisummaa Oromoo W . Agartuu Oromoo M . 4ffaa with @USER Seenessaa Burqaa @USER ODAA Milkii Ibee Karrayyichaa Garbii Bultoo . Aug 7 2022 at 6:00 PM on @USER! URL	Normal
Welcome to fundraising event by Waldaa Agartuu Oromoo organization 7/8-2022 5pm empire time . Tinnisa Waraana Bilisummaa Oromoo Dilbata galgala Waldaan Agartuu Oromoo taasisan karaa Clabhouse kana Seenaa itti hirmaadhaa.#Oromiyyan_Biyya @USER://t.co/gTMy3sPLzq	Normal
Zonin maarree diina bakka akkasitti barbadeesse bakka akanatti diina walirra soree riisaan achiin nama butee fkk jedhanii injifannoo sobaatiin daldaluun gadaan isaa darbeera . Yoo loltes Dhugaan lolii injifannoo mullataa agarsisii saba kana gammachiis kanaan ala soba hin fudhanu	Hate
Artist Hawwii H Qananii Yeroo Sirba Bareedaa Sirbitu . URL via @USER	Normal
Ari’amuu keenya ifatti osoo nutti hin himamiin mooraa gadhiisne gara maatii keenya gallee.Amma gara baadiyyaa deemaan jira . Wanti amma booda ta’u hin beeku . Garuu lubbuudhaan bahuu keenya qofan beeka . jedhe barataan @USER dubbise.URL URL	Normal
Jabaan oromoo kun nagaa isaati.Wbotti makamee diina hunkuraa jira.Oduu Sobaan ergitani nun sobsiisina . URL	Hate
Oromiyaan dukkanuma keessa jirti Oromoof bari’uu inuma dide dhugaa dhiigakee guyyaa fi waaqni haa dubbatu nagaan boqodhu haadhookoo! RIP	Normal
"Watch ""ODUU Hatattama WBO'n waraana pp 431 daaraa godhuun injifannoo boonsaa galmeysite jirti"" on YouTube URL"	Hate
ODUU Hatattama WBO'n waraana pp 431 daaraa godhuun injifannoo boonsaa ga . mattii tanee miidiyaa haajabesiinuu URL via @USER	Hate
#Kasaaye_Camadaa Boji'amaan Waraana Dargi Kun Oromumma Dhise Ethiopia Warra Kaaba Laalisa Dhageefaadha URL	Hate
Dhalattoonni Oromoo Waraana Faashis ii Abiyi Ahimad keessa jiran guyyaadha gara guyyaatti harca'e gara Moonaa qabsoo Oromootti dhufa jira.Miseensoonni kunneen Shananis Snayiperiifi AKM Turkii dabalatee Waraana Bilisummaa Oromootti dabalamanii Sabasanii qabsa'uuf murteeffataniiru URL	Hate
@USER Bulchiinsi magaala finfine abbaa cisichaa sadi 20/80 namootni bara 2005 galmaa an gaafi dhiihefataniif deebi siirrii dhugaa irratti hunda ee nuf kenu qaba . Nuti bara 2005 abbaa cisichaa sadi 20/80 kan qusanu har as deebi dhugaa fi ifaa kan ta e nuuf kenamuu qaba jenna.	Normal
!Alert#Eritrean yeroo ammaa kana magaalaa #Finfinnee keessatti gochaawwan hannaa fi ajjeechaan bifa qindaawaa ta en uummata shororkeessaa jiru!-Gaaffiin koo eenyutu jarreen 3Sawa tti leenji kana fidedha??	Hate
Haala Ummanni H/H/B/Aanaa Mayyuu Mulluqee Rakkoo Balaa Hoongetin miidhama jiran Lammiin Lammiif Gaachana haa Waliif Birmanu URL	Normal
Rakkoofi beela hawaasa keenna harkaa qabu guyyaa muraasa keessatti waan dandeennuun bira geenna inshaAllah!!Yaa hawaasa baldhaafi guddaa Yaa hawaasa beekaafi arjaa!abshiruu hunduu inuma dabartii!!!Eeee !!!!! Rabbi ija Rahmataatiin isin haa laalukaa!!! URL	Normal
Beelli Oromiyaatti lubbuu namaa galaafateKFO Ajjeechaa suukanneessaa O . URL via @USER	Normal
Abbaa keenya . Barsiisaa keenya Nuuf buli umrii si haa dheeressu . Jooraa koo #OromoLiberationArmy #Oromo #OromoVoice URL	Normal
Dargaggoota hojiitti galchuun badhaadhina milkeessuun itti fufa.Adoolessa 30/2014 (WPBMM)-Jilli Kantiibaa Mag.Mataaharaa obbo Daggafaa Alamuu fi I/G Waajjira PB Magaalaa obbo Baay'isaa Qaqqabaatiin durfamu dargaggoota gamoo ijaarame keessatti gurmaa'uun hojjechaa jiran daawwate URL	Normal
