id	tweet	label
train_swahili_12443	tuna penda sana shortcut yani mtu ana taka kupata followers wengi kwa mda mchache au mtu anataka kufanikiw	Normal
train_swahili_12444	by midnight tomorrow    will have won the election  kukula impish sasa ni kupiga kura na foam ni baba na martha   	Normal
train_swahili_12445	wachaneni na muislamu Nyakundi muislamu Nyakundikidnapped	Hate
train_swahili_12446	wakati jembe la kutombwa pussy linarudi kwenye mizizi yake	Abuse
train_swahili_12447	   dittlinger jay nadhani mara mtu ana alzheimers anaugua ulevi na amepungukiwa polepole watu hawapaswi kufanya   	Normal
train_swahili_12448	balozi zetu kama haziwezi ku initiate na diaspora wanaoishi huko nje za nchi na kuhakikisha wanaiba huko na kuja kujenga	Normal
train_swahili_12449	to be honest mie nachukia kuzaliwa africa japokuwa naipenda ngozi yangu nyeusi yani hawa wazungu wanatuona	Hate
train_swahili_12450	gazeti la leo alhamisi disemba  	Normal
train_swahili_12451	muonekano wa barabara ya sabasaba  kiseke buswelu iliyojengwa na wakala wa barabara za vijijini na mijini tarura ilemela	Normal
train_swahili_12452	 ninaweka mnyororo ana jembe la kutombwa pussy  	Abuse
train_swahili_12453	ninawaambia truuuooooth  pussy  huyo ni mbaya ndio shangazi yake na momma pia nilikuwa nimekwenda kusema uwongo juu ya er lakini kaka ilibidi niseme ukweli	Abuse
train_swahili_12454	wakiiba wembeniuleule wajaluo sio wajinga kama nyinyi	Hate
train_swahili_12455	sio mahindi tuu mtu sharp yeyote anakupasua babu ukileta noma wahindi hawa jambo kujenga mitandao	Hate
train_swahili_12456	  kila mtu anaombea ndugu yangu hasin makosa naye yeye tu mjinga lmaoo 	Abuse
train_swahili_12457	nyingine pia ni kupiga picha chakula hasa unapokula chakula kizuri ni dalili kuwa umekipata kwa bahati	Normal
train_swahili_12458	kaza kwenye majembe matako  haya kama          	Abuse
train_swahili_12459	wakale wanaweza resist jklive chunga sana cc 	Normal
train_swahili_12460	hizi election atutaki kuskia fununu	Normal
train_swahili_12461	 nyamaza fagot wewe mjinga 	Abuse
train_swahili_12462	hii ni moja ya sinema mbaya zaidi ya sandra bullock tangu speed 2 lakini sio mbaya kabisa	Normal
train_swahili_12463	daktari papa uncl franci atwoli unwind after exercis hi democrat right in the kakamega gubernatori poll    	Normal
train_swahili_12464	mi nishaona nani atashinda elect   	Normal
train_swahili_12465	anasema tuanze guidanc and counsel juu ya matokeo ya elect facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy  kiririmbifirefirefire	Normal
train_swahili_12466	takataka ya kutombwa za kike bubu	Abuse
train_swahili_12467	wakati  wa majembe la kutombwa pussy matako  ya upweke yanayotazama scandal re run	Abuse
train_swahili_12468	mtombaji yangu alikuwa amebeba sana jana usiku                            vijanalifted	Abuse
train_swahili_12469	wacha katambe hadi mwisho mjinga akirevuka, mkisii atapata mkia	Hate
train_swahili_12470	changamkia uchaguzi huende kufanikiwa mbeleni	Normal
train_swahili_12471	wavulana hawataki kuonekana kama bitch ndio sababu hawaonyeshi hisia kama sisi wanawake	Abuse
train_swahili_12472	sijui kama raila alisoma page ya  muislamu moseskuria jana ujumbe aliokuwa anamwambia walai niwe baba nitaretire with no minute	Hate
train_swahili_12473	uhuru muigai kenyatta  pigia kuras in kisumu  mahali pa wajaluo hapo ndio mtajua hamjui electionske	Hate
train_swahili_12474	wanawake wanazungumza juu ya niccas wakati naweza kuonyesha wanawake wachache ambao wako kwenye ncha hiyo 	Normal
train_swahili_12475	usione mtu hana biceps ukamdharau ndizi huongezwa nguvu na ndizi	Hate
train_swahili_12476	      inkkofrosess niko katika huyu bitch   mjinga a        kama mf                              	Abuse
train_swahili_12477	mimi ni pussy kubwa linapokuja suala la mambo ya kutisha	Normal
train_swahili_12478	mtazamo wa britt kuwa bila sababu bitch wazimu wakati wa kiamsha kinywa      	Abuse
train_swahili_12479	patty hawapendi majembe la kutombwa pussy matako  haya	Abuse
train_swahili_12480	wema sepetu ni mwanamke mwenye ushawishi mkubwa	Normal
train_swahili_12481	tupatane site tuchape kazi	Normal
train_swahili_12482	kwa nini mimi hucheza michezo hii ya kutisha ya pc cuz im sio pussy na napenda kuogopa bila wasiwasi	Normal
train_swahili_12483	  ant ni mtu wa pussy usinifanye kuvuta picha 	Abuse
train_swahili_12484	  nambari ya gunia  kwa trent cole fuckin ambaye amechoka	Abuse
train_swahili_12485	habari ahsante kwa kuwasiliana nasi pole sana kwa changamoto uliyoipata tunapenda kukufahamisha kuwa wateja wote walipewa mb  kama pole lakini pia tuliweza kuwarudishia vifurushi vyao walivyojiunga na kushindwa kuvitumia kwa siku husika	Normal
train_swahili_12486	luos mlikosa mtu mwingine yeyote anaeza pigania kiti cha rais all luos nimatope i hate railankt	Hate
train_swahili_12487	venye umesema loads to see nmefikiria tu haga za wajaluo  ntakuja uniambie vile job hukua	Hate
train_swahili_12488	nimefurahi sikulipa kuiona	Normal
train_swahili_12489	      vichwani vyenye vipara vinanikasirikia kwa sababu vinaonekana hivi usinilaumu lawama wazazi wako bmb http  t   	Normal
train_swahili_12490	wakikuyu nanyi munaboo nkt nasa tibiim	Hate
train_swahili_12491	usinichekeshe nakua nimetumwa na kijiji	Normal
train_swahili_12492	kenya kenya nchi yetu tunayoipenda  tufany uchaguzi kwa amani  we at  vimikainternationallimit stand for peacevictoryhand  kenyadecides  kenya   	Normal
train_swahili_12493	serikali inatoa pole kwa watumiaji wa instagram facebook na instagram	Normal
train_swahili_12494	sinema ambayo nilipokea ilikuwa filamu bora kwa miaka yake	Normal
train_swahili_12495	kama sheria za madini zinazokinzana zikipatikana na kuwasilishwa kwa kupitia jukwaa la kwa itasaidia	Normal
train_swahili_12496	  unajua yeye ni dyke wakati anauliza vilabu vya wanaume vya gofu	Hate
train_swahili_12497	je kuna mashine ya kuuza around hii mtombaji im starvin	Abuse
train_swahili_12498	ata ukienda zigzag hakikisha line iko straight  kenyadecides   	Normal
train_swahili_12499	nini je unajuaje hata hiyo inapenda nini  	Normal
train_swahili_12500	na mtu anayemtembelea ndugu yake katika nchi ya mbali anamtembelea tu kwa ajili ya mwenyezi mungu yuko peponi	Normal
train_swahili_12501	   je wajua tigo pesa inahudumia watanzania zaidi ya milioni  na imedhamiria kuhakikisha watanzania wengi zaidi wan	Normal
train_swahili_12502	wakikuyu zamu yenu ya kifo yaja ni nani atakaye wacheka ole weni chuma chenu	Hate
train_swahili_12503	kipsiwon bomet tumeamua bangaiza nayo nayo ndani kama muislamu Nyakundi    bangaiza  na fala huyo	Hate
train_swahili_12504	  lakini yeye ni jembe la kutombwa pussy sawa    	Abuse
train_swahili_12505	rft tweet ya siku           ikiwa nigga inabadilika kwako  fuck em  alikuwa nigga ya kitoto kutoka siku ya    	Abuse
train_swahili_12506	mzee baba huku hali si shwari hali tete sana hamna cha democrasia ni mwendo wa nyu	Normal
train_swahili_12507	ikiwa wewe ni jembe la kutombwa pussy ondoka kwenye mtego wangu hoooouusssee 	Abuse
train_swahili_12508	alitaka kula mkundu wake kutoka nyuma lakini amelala  smh	Abuse
train_swahili_12509	yaan jamaa huyu ni big thinker maana hakuna hata wimbo wowote wa hovyo kwenye list ya nyim	Normal
train_swahili_12510	  uamuzi   uwanjani   mioyoni mwetu je ikiwa nyota wa  derek jeter aliigiza rudi shuleni   yank   	Normal
train_swahili_12511	st november  baada ya kuuliza kuhusu usajili wa kura kama anaweza sajiliwa 	Normal
train_swahili_12512	viazi vile vinaonekana	Normal
train_swahili_12513	 mwana jamani labda hakujua ni kipande cha  alikuwa ju tryna kupata pussy breh	Abuse
train_swahili_12514	mnajitahidi sana kiukwelizoezi likikamilika mtawapunguzia kazi maafisa uhamiaji maana taarifa za mtu na	Normal
train_swahili_12515	hadithi hizo zilikuwa zisizoaminika kama wahusika	Normal
train_swahili_12516	kujaribiwa kumaliza kila sentensi nasema leo na yo au bitch vunjika vibaya	Abuse
train_swahili_12517	moanin ya mtoto  umenipata zonenn ninataka huyu biga ajaye pia mimi  pussy kama furaha       	Abuse
train_swahili_12518	smilingfacewithheartsfaceblowingakisssmilingfacewithheartssmilingfacewithhearts raila amolo odunga  babatheth  uchaguzi mkuu Kenya   	Normal
train_swahili_12519	ukubwa wake sio tho mwenye afya zaidi 	Normal
train_swahili_12520	asante kwa taarifa mteja wetututafuatilia kama inatuhusu tutaifanyia kazi	Normal
train_swahili_12521	which kenyans just say kikuyus ndio walevi	Hate
train_swahili_12522	vijana tuko chonjo kudumisha amani  wakenya kwa pamoja tuenez umoja katika uchaguzi ujao   uchaguzibilanoma                        electionsbilanoma    peac   	Normal
train_swahili_12523	pesa haikupi kila kitu lakini kila kitu kinataka pesa	Normal
train_swahili_12524	mzigo genuine mzee okay sawa	Normal
train_swahili_12525	nilipenda video ya   conor mcgregor takataka ya kutombwa akiongea chad mendes naweza kupumzisha mipira yangu kwenye paji la uso wako	Abuse
train_swahili_12526	habari shangazi nilikuwanaomba unisaidie kupromote hiki kitabu ntashkuru sana whatss contact   locationmorogoro at muslim university of morogoro mwenyezimungu akulipe kheri inshallah	Normal
train_swahili_12527	 kwa hivyo ni nini ur sayin ndio ninachosumbua ni majembe la kutombwa pussy matako  enye kivuli	Abuse
train_swahili_12528	hapana unaweza kuwa mjinga ukilipa  kwa ba    	Normal
train_swahili_12529	wanangu hawa apa wazungu wa roho wamerud tena tuwachape warudi makwao	Hate
train_swahili_12530	wakenya kulalamika kuhusu uhuru na ruto walitegemea nini wakiwachagua daft tribalism	Hate
train_swahili_12531	wajaluo mnatabia mbaya only luopeans watabuy pk ama njugu ya bob na watoe note ya thao howtomakeakenyanmad	Hate
train_swahili_12532	unaweza pia ukajiunga na vifurushi mbalimbali tafadhali piga  au  kisha chagua zaizi yako ili kuweza kujiunga na vifurushi kulingana na matumizi yako	Normal
train_swahili_12533	    smh bitches ni chuki vile  wanawezaje kuthubutu kumfanyia hivi blackgirls wivu  yooo upumbavu	Abuse
train_swahili_12534	sijui mbona hawa waluhya wenzangu wanataka kucheza na mboga hehehe powerbreakfast   pictwittercomsoswlaibgj	Hate
train_swahili_12535	filamu inaonekana ya bei rahisi na isiyo na maana	Normal
train_swahili_12536	ulevi wa siasa ni mbaya kuliko uvutaji wa bangibifwoli wakoli  mzigowamheshimiwa  uchaguzi mkuu Kenya	Normal
train_swahili_12537	jaymo ule mse amesema talli zao zinashow wajackoyah ako mbele ama nini    	Normal
train_swahili_12538	celtic inamaanisha takataka nyeupe ikiwa mtu anasema ni celtic inamaanisha wao ni takataka nyeupe	Hate
train_swahili_12539	kesho yake ni jukumu letu sote	Normal
train_swahili_12540	Nafikiria waluyha huzaliwa na ugali mkononi	Hate
train_swahili_12541	vipande vya mafuta vilipata picha nyingi	Normal
train_swahili_12542	wajaluo ndio matribalist kenya mzima unawauliza nini	Hate
train_swahili_12543	wajaluo hu panda shuttle to ushago alafu wakifika kericho ni ma simu tu kutafuta car hire frm kisumu kufurahisharende 	Hate
train_swahili_12544	frank tafadhali tutumie taarifa za akaunti yako kupitia ujumbe mfupi dm kwa msaada zaidi mc	Normal
train_swahili_12545	hizo job za iebc ogopa 	Normal
train_swahili_12546	hata kama unapenda sinema mbaya usitazame sinema hii	Normal
train_swahili_12547	sauti hizi za rununu zilikuwa nzuri na nadhani labda ni ununuzi bora kabisa ambao nimefanya katika miaka kadhaa iliyopita kwa umakini	Normal
train_swahili_12548	je niambie jembe hili anaonekana kama cdfuuu	Normal
train_swahili_12549	  wanasayansi wamegundua hivi karibuni kwamba kuumwa kwa kweli kuwa trippin 	Normal
train_swahili_12550	masauni azindua mpango wa kusaidia wakimbizi	Normal
train_swahili_12551	 warudi kwao wajinga hao 	Hate
train_swahili_12552	unampendea prof wajakoyah nini   kura   	Normal
train_swahili_12553	amerika ni takataka ya kutombwa nyeupe na ndivyo wamarekani wote	Abuse
train_swahili_12554	viingilio vya tamasha kubwa zaidi nchini unaweza kununua tiketi sasa kupitia mitandao ya simu	Normal
train_swahili_12555	lil mtombaji na punda wa kutosha  amp  amp siku zijazo      	Abuse
train_swahili_12556	wachimbaji wa madini ya aina ya rubi wilayani gairo wametimua mbio na kutelekeza madini ya viwandani aina ya rubi nut pikipiki na vifaa vya uchimbaji baada ya kuona msafara wa mwenyekiti	Normal
train_swahili_12557	hey mpenda kumaes nitakuwa ic usiku wa leo kwa hivyo piga nambari   	Abuse
train_swahili_12558	rt  rustymk sio a fucking malipo hata kama a kijana	Abuse
train_swahili_12559	ukabila ni ufala choreaukabila tribelessyouths lakini wazungu lazima waende	Hate
train_swahili_12560	wimbo wa ukweli kama una goja 2019 nipe like	Normal
train_swahili_12561	umepata mtoto  mama hakuna mjinga kichwa nusus kama huyu	Abuse
train_swahili_12562	enyew kenyan will show u thing  spreadsheet kidogo kidogo tu and  verifi from a trust sourc  hapa na pale inawafanya mnataka kunyang  anya chebukati kazi   kenyanelection	Normal
train_swahili_12563	nije wadau client wenu wa kwanza ni former nairobi governor evan kidero  changamkieni hii deal   kenyadecides  homabay  nairobi  kenya   	Normal
train_swahili_12564	wakifunga radio jambo watakua wamemaliza waluhya na wakisiisijui watapatanishwa na muislamu Nyakundi ama	Hate
train_swahili_12565	unaomba mungu awaue adui zako wakati maandiko yanasema anaandaa meza machoni pa watesi wako watesi wamekufa mungu ataandaa meza ya nini sasa	Normal
train_swahili_12566	  niite zamani lakini nimeshonwa pamoja na uchawi wewe matako ndege	Abuse
train_swahili_12567	majembe la kutombwa pussy matako  hayo hayanipendi                                     	Abuse
train_swahili_12568	 mimi ni ndege wa mapema na mimi ni bundi wa usiku kwa hivyo nina busarae na kuwa na minyoo 	Normal
train_swahili_12569	na ima inaota juu ya vipande  vya mafuta vilivyokwama kwenye gari ndogo siku ya joto ya majira ya joto	Normal
train_swahili_12570	  mara nyingi yeye hakuwa na umri wa kutosha kupata kitambulisho       kwa hivyo hiyo inakuambia nini   	Normal
train_swahili_12571	nino brown oh das me rt  nino brown kwenye majembe la kutombwa pussy matako  ya yall	Abuse
train_swahili_12572	Shingo la wamasai huweza kukatika wakiruka	Hate
train_swahili_12573	hii imenkumbusha mbali asee	Normal
train_swahili_12574	kuvuta juu ya ex yangu kufanya kwamba bitch wazimu	Abuse
train_swahili_12575	appreciation tweet kwa nje na ndani ya twitter ni mtu poa sana plus roho ya kizungu uishi madam	Normal
train_swahili_12576	rt kama umechoka na fununu unawait iebc 	Normal
train_swahili_12577	ama kesho tupat wengin wako serena na wengin wako law court facewithtearsofjoyfacewithtearsofjoy  supremecourtrul	Normal
train_swahili_12578	kisii natuliza na  mlemavu osoro        qwetuasubuhi	Hate
train_swahili_12579	trayvonmartin alimtaja zimmerman kama mtapeli wa punda kijambazi wa kibaguzi	Abuse
train_swahili_12580	hadithi hiyo pia ni ya kuchekesha na yenye hisia wakati mwingine	Normal
train_swahili_12581	kuanzia leo im kukata muthafuckas mbali kidogo  niggas ambazo hazionyeshi upendo au watu wa muda mfupi wanahitaji um	Abuse
train_swahili_12582	iebc nayo walisema hii elect hawaezi wekewa lawama download form a piga hesabu na upost	Normal
train_swahili_12583	  daktari anapatikana kuchunguza miili yako korodani na uume bila maumivu iwezekanavyo	Normal
train_swahili_12584	   tusisahau ukweli kwamba kila mtu na mama yao wana homa ya manjano	Normal
train_swahili_12585	 wow rt  nimepotea je hizo ni kutoboa matako  ndio ni jembe	Abuse
train_swahili_12586	sikuvutiwa na bidhaa hii	Normal
train_swahili_12587	majembe la kutombwa pussy matako  haya hapa yanapiga vita muhimu kama vile majembe la kutombwa pussy matako  haya hapa yall kupiga upepo wa uke nyuma  amp nje stfu  amp pata pesa	Abuse
train_swahili_12588	been bidding for the last very many hours na hawa wazungu hawajiskii kunipea kazi	Hate
train_swahili_12589	naapa mungu mungu nigga jembe la kutombwa pussy zote wanataka ni yrn 	Abuse
train_swahili_12590	 zachsmith  bitch kichwa nusu stfu na ushuke kwenye ukurasa wangu	Abuse
train_swahili_12591	 ukba jifunze tu d densi nuh cuz unajua baada ya karani tunapenda kuchukua miezi ya zamani ya yardie ting lol	Normal
train_swahili_12592	sijui hata wasichana wazungu walikuwa na pussy nzuri kama dat eitha lbvs wao  winninin pia	Abuse
train_swahili_12593	  wakati wa kwenda studio na kufanya muziki mzuri sana ili niweze kutenda kama sijui vidonda ambavyo vilinibadilika tangu   	Normal
train_swahili_12594	hello tuko gate hapa boma  uchaguzi mkuu Kenya  odinga  uhuru   	Normal
train_swahili_12595	 ndio hivyo acha kuwa pussy 	Abuse
train_swahili_12596	wakikuyu tunasherehekea sana hii story 	Normal
train_swahili_12597	  bilinganya hii inayozungumza ilipigwa 	Normal
train_swahili_12598	kama jambo hili linakubalika kwa wote mliohudhuria hapa mimi kama spika lazima niwahoji  mhe job ndugai  spika wa bunge tanzania	Normal
train_swahili_12599	 giantsniners yeye ndiye ufafanuzi wa kitoto kidogo cha squirrelly	Normal
train_swahili_12600	    deuce lakers watakuwa nini baada ya kobe    takataka	Abuse
train_swahili_12601	wacheni raila aitwe baba na uhuru aitwe president alafu tukunywe chai murkomen alipe kenyanhumor electionske	Hate
train_swahili_12602	hapo sijui haelewi niniwatataka na ndege zenye dashboard ya kiswahilimahakamani tu kiswahili kimetushinda	Normal
train_swahili_12603	kiongozi shupavu huyo amechaguliwa tena lol	Normal
train_swahili_12604	  alysssmithh  ndio kweli ngamia mbuni na pundamilia septemba   vccamelraces	Normal
train_swahili_12605	yaani hawa waarabu watajuta leo	Hate
train_swahili_12606	at the locat with    iebc karuamik sonkorigathi gachaguask macharia      	Normal
train_swahili_12607	mcdonalds ni hella takataka ya kutombwa kwangu sasa	Abuse
train_swahili_12608	wtmf ni murica unasema unapaswa kupigwa na radi katika throat au pekee aliyekanyagwa	Normal
train_swahili_12609	 kuonyesha kwa vitendo mfano kwa kujaribu kutatua changamoto zinazowakabili vijana na jamii kwa ujumla  kujitolea kutek	Normal
train_swahili_12610	  kinlochbang majembe la kutombwa pussy matako  ya yall na miili ya punda ya plastiki maaaaan smh	Abuse
train_swahili_12611	meeting a bro anaishi maisha ya ndoto zanguam very very happy todaykumbe kila kitu kinawezekanaacha niendelee kupambana	Normal
train_swahili_12612	  budahefner      amka asubuhi nipe kichwa kidogo         	Normal
train_swahili_12613	waluhya hawa  ni ugali na kuku tu	Hate
train_swahili_12614	ninapaswa kupigia jembe la kutombwa pussy la scurl kwenyedeez	Abuse
train_swahili_12615	   siku zimeisha twashukuru	Normal
train_swahili_12616	tupe mpenda kuma yetu ya mkopo  tulikwenda huko nje  amp alichukua hiyo w 	Abuse
train_swahili_12617	ibara ya  ya katiba inatamka wazi kila mtu anayo haki ya kuwa huru na kuishi kama mtu huru kufanya shughuli za k	Normal
train_swahili_12618	 jvp   ningependa kutazama newman bitch kichwa nusu kofi johnson ningelipa kuona hiyo	Abuse
train_swahili_12619	nachoshukuru imeanza kufungia simu kwa awamu ili athari isiwe kubwa ila kinachotakiwa kuwe na mazingira rahisi k	Normal
train_swahili_12620	dhibiti majembe la kutombwa pussy matako  yako 	Abuse
train_swahili_12621	        kila mtu anapenda mkate wa dej    sababu hiyo ni mke    kutomba mbali nyumbani mbwa kitoto changu	Abuse
train_swahili_12622	  nimegundua tu kuwa marehood ni nambari ya pussy farasi brony mlp 	Abuse
train_swahili_12623	sisi mcl tunajivunia kuwa mstari wa mbele kuwawezesha waandishi wetu wa habari na ujuzi wa karne ya  tumeanza mafunz	Normal
train_swahili_12624	   bookieg nimechoka tu mlafi wa mboro bruh  nilijaribu kutokufanya	Abuse
train_swahili_12625	nitaishi maisha yangu kwa njia ninayotaka mtombaji	Abuse
train_swahili_12626	 grudges ni ya weirdos na kuumwa	Normal
train_swahili_12627	mimi heri niolewe kuliko kuoa mkisii	Hate
train_swahili_12628	kumbe tunaifukuzia china kwa wingitushafika bilioni toka milion mpk  milioni tofauti hapo ni m tumepiga hatua kubwa	Normal
train_swahili_12629	    idntwearcondoms unapata kile unachoweka ikiwa matoleo yako yote ni pussy usiwe mwendawazimu wakati wote unapokea ni dick      	Abuse
train_swahili_12630	mipango imara ya kufikia lengo imewekwana imani yetu kuwa tutafanikiwa wizara yetu hukusanya sehemu kubwa sana ya makadirio	Normal
train_swahili_12631	vipande hivi bandia dakika moja kuzungumza juu ya jembe la kutombwa pussy rafiki wa karibu zaidi na jembe la kutombwa pussy	Abuse
train_swahili_12632	kukua     rt     kwa sababu tu nigga ana majembe la kutombwa pussy matako  haimaanishi kuwa hakupendi    	Abuse
train_swahili_12633	    pussy ya wasagaji ladha kama trout ya upinde wa mvua   	Abuse
train_swahili_12634	zi bro but niko na hii      	Normal
train_swahili_12635	      whitdawgem watoto wa kweli ambao wana njaa kweli hawatakuwa hapa wakibishana na viunzi kwenye twitter straight flexin	Normal
train_swahili_12636	mazungumzo mabaya zaidi yaliyo wazi kabisa ningeweza kuendelea na kuendelea	Normal
train_swahili_12637	kalenjins are nilotes rt   stronghold ya bantus ni kubwa kuliko nilotes	Hate
train_swahili_12638	  jembe hapa nje linauza pussy kwa uggs mpya umekataliwa	Abuse
train_swahili_12639	rt      feebito lol hii ndio sababu huwa sijambo na vijembe vijinga  vingi    usimwite kitoto	Abuse
train_swahili_12640	wee mjinga  fobe huko team ni bure ama hehe	Hate
train_swahili_12641	Wajaluo na mawe na raha tupu, ujinga mwingi sana	Hate
train_swahili_12642	 anaweza kuwa hustlin lakini alisoma nadharia muhimu mbio na mmiliki wa watu wangu anapata kisasi wanachukia weupe	Hate
train_swahili_12643	wapiga deal  wajaluo  pale azam wana sikiliza	Hate
train_swahili_12644	ion hata ninataka kumwona huyu kijinga    kuzungumza bout mgonjwa kukufanyia kifungua kinywa	Abuse
train_swahili_12645	nina shida  lakini punda wa pussy sio mmoja	Abuse
train_swahili_12646	anncoulter bado anamwita obama mratibu wa jamii syria kweli yeye bado ni  mjomba pia kwa hiyo	Normal
train_swahili_12647	habari yako limba tunaomba usikate tamaa kwakuwa hiyo ni bahati nasibu na mtu yoyote anaweza kushinda hata yule alianza kucheza leo hivyo basi tunakushauri endelea kucheza nasi yaweza kuwa wiki hii ikawa bahati yako lm	Normal
train_swahili_12648	kikuyu are on my tl why are they trendingwait after few days you will find luos on your tl kwani kuna makabila mangapi kenya kuuliza tu	Hate
train_swahili_12649	usiku wa jana klabu ya ilitoa tuzo kwa wachezaji wao waliofanya vizuri katika msimu huu   david de gea amefanikiwa kushinda tuzo mbili ikiwemo kubwa ya mchezaji bora wa	Normal
train_swahili_12650	rt  ninavaa maharagwe wakati wote wa baridi kwa hivyo hakuna bandana mpaka majira kutombwa kiumbwa 	Abuse
train_swahili_12651	walalalala mmeona vile muislamu Nyakundi amesema kuhusu hii maneno ya emoji	Hate
train_swahili_12652	wee ni mgikuyu unaishi kiambu unadhani wakikuyu wote wanakaa uko bad road to take bro hatuogopi kitukam ni vita mnataka semeni nkt	Hate
train_swahili_12653	waziri wa afya amesema tanzania imepata pongezi kutoka kituo cha kimataifa cha kufatilia kutathmini kutoa taarifa na kuchukua hatua cdc kwa kufanya vizruri katika utekelezaji huo hasa katika magonjwa ya mlipuko	Normal
train_swahili_12654	  ninakuchukia majembe matako  ya kando yamekuwa na ujasiri mwingi      	Abuse
train_swahili_12655	msichana atakuwa mzuri lakini pussy ndiyo tu wanayo siku hizi 	Abuse
train_swahili_12656	 pussy yako sio yangu    wewe  jinga    	Abuse
train_swahili_12657	u c h o m w e    those luhyas who are skinny ni wale waliacha mila wakakuwa watumwa all luhyas should be fat	Hate
train_swahili_12658	  dick wangu anaitwa batman kwa sababu bitches hupenda wakati knight yangu nyeusi inapoinuka	Abuse
train_swahili_12659	nimpongeze mkuu wa mkoa wa geita kutokana na maonesho ya teknolojia yanayoendelea nimepita hapo na nimejifunza mambo mwengi	Normal
train_swahili_12660	sasa siku niqqas afadhali kuwa kweli niqqa au mtombaji wanataka kutamka wit badala ya wao siku moja niqqa smfh kizazi chetu ni mbaya	Abuse
train_swahili_12661	ule ukombozi wajaluo wanahitaji kwasasa ni kujikomboa kutoka kwa odinganism	Hate
train_swahili_12662	walimu wangu wote wa shule nyeupe katika shule ya msingi hawakujuakunipa hakuna pussy ninawaambia niggas yangu yote	Abuse
train_swahili_12663	pamoja na jitihada za serikali kuweka mpango wa umeme vijijini rea na kupunguza gharama za kujiunga bado baadhi ya wananchi wanashindwa kuunganishia umeme kutokana na baadhi ya kandarasi za kufunga mtandao	Normal
train_swahili_12664	wewe unanikuta njiani nimevutiwa na idc ni mananasi wangapi watakula pussy yako bado wataonja sawa hivyo toa hiyo shit tafadhali	Abuse
train_swahili_12665	        majembe la kutombwa pussy matako  kuwa katika nguo za kila mtu na kupata ujasiri wa kuchukua mtu wa picha ambaye ni mjinga	Abuse
train_swahili_12666	kitambulisho cha nida ni mchongo sana katika baadhi ya michongo muhimu usikipuuzie kabsa	Normal
train_swahili_12667	  midomo ya pussy iliyowaka           	Abuse
train_swahili_12668	kuna vidonda vya pussy  vingine vinanuka vibaya  	Abuse
train_swahili_12669	   ilikecats  rudi kwenye fagot ya kilabu cha lego	Normal
train_swahili_12670	  vnds angalia homie  renz kwa mchuzi huo pekee hayo mambo hufanya miujiza   renz  renz    	Normal
train_swahili_12671	unaenda event ya wajaluo unaskia entrance ni  million inabidi tu urudi mtaa ndio unakuja kuskia tu ilikuwa tu  bob	Hate
train_swahili_12672	    ninaweza tweet juu ya kula pussy lakini wakati mwanamke tweets kuhusu dick ya kunyonya yeye ni jembe slut o   	Abuse
train_swahili_12673	hii ndio aina ya pesa inayotumiwa vizuri	Normal
train_swahili_12674	luos will fight themselves wakikuyu na wakalenjini wako pamoja hadi 	Hate
train_swahili_12675	 ni hivyo tu mr muislamu Nyakundi ujinga nao	Hate
train_swahili_12676	nilipata picha nyingi za kuchekesha kutoka jana       mpenda kumaes ilikuwa fucced	Abuse
train_swahili_12677	   tatizo ni timing kuna jamaa angu  anaitwa toni anaishi shinyanga ni mtu wa watu sana ikifika weekend unakuta kuna wazee	Normal
train_swahili_12678	ninamaanisha katika ulimwengu wa kweli asingeweza kuingia kwenye kumbukumbu hiyo ya ballet jambo lote lilikuwa ni ujinga kabisa	Normal
train_swahili_12679	 i woulda jus aliambia skylar usiku mmoja  upake pussy kabla ya kutomba hey nimepata ndege asubuhi ya asubuhi  wewe ni wit au nah wakati unatumia maandishi	Abuse
train_swahili_12680	hii mitaala iliwekwa na wakoloni waliokuwa wanaongea kiingereza ndo maana tukaishi nayokwanza physics yenyewe sio kiingereza ni kigirikiwenzetu wana miundo mbinu ndo maana waliweza mapema kutumia lugha zao	Normal
train_swahili_12681	haunichezi mimi kitoto najua wassup yote sio jinga kama wewe	Abuse
train_swahili_12682	hawa activists hulamba matako ya wazungu kutusumbua ndoo maana wana ndomo kaya	Hate
train_swahili_12683	kama mimi ndio niko na stress hivi  na candid wangu je  facewithtearsofjoyfacewithtearsofjoy  kenyadecides	Normal
train_swahili_12684	mapendo kwa asiyekupenda ni sawa mvua porini	Normal
train_swahili_12685	hawa wameru watatumaliza na ujinga wao 	Hate
train_swahili_12686	 kwa sababu wale niggas ambao walikuambia bitch alifanya  amp sio niggas halisi au aina yoyote ya kweli	Abuse
train_swahili_12687	wimbo mzuri sana unafundisha kwa hawa warembo wetu wa kileo majivuno kibao	Normal
train_swahili_12688	bado hufanya kwa haya yote na mwisho mzuri ambao unaonyesha chombo kikubwa cha baharini kinachukuliwa na baridi kali	Normal
train_swahili_12689	ikiwa wewe sio ma bro bora utazame yo mtombaji             kukopa yo jembe la kutombwa pussy kuanzisha ma pimp	Abuse
train_swahili_12690	world war   rt  kipi ni wewe matako	Abuse
train_swahili_12691	    ikiwa crabtree willa angepata kwamba juu ya sherman kwa mchezo yall willa alisema sherman takataka  amp alipata nini   	Normal
train_swahili_12692	kuchumbiana na wavulana haikufanyi jembe la kutombwa pussy	Abuse
