text,label
Bhai aap mndi se ho,0.0
"USER Pak USER penjelasan berikut untuk mendorong Anda, mau mengklarifikasi kebenaran 25 Nabi Islam",1.0
Sahi baat. Har chaurahe pr cow ki haalat sabko ni dikhti.,0.0
USER masuk katagori barisan dajjal dan iblis si BU SUK',1.0
USER USER Maaf salah Pak. Kroasia mayoritas Katolik.',0.0
Dan setelah memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjut kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini (21/4) #SebaBaduy2018,0.0
TNI menyerukan nonton 30S karena pemerintah sekarang pro komunis pki,1.0
RT USER: Pak USER percayalah saya. anda agak susah bisa jadi presiden lagi. Percayalah fatwa Nabi Palsu...,1.0
Dulu kelas menengah pilih jokowi dan lawan prabowo karena kasus HAM sekarang kok.... Hancur gini ya Indonesia,1.0
Pengacara Setya Novanto �??Ngotot�?? Pemanggilan Kliennya Harus Seizin Presiden,0.0
:Shut up.,1.0
  == karluk yagbu state  ==  can somebody write about karluk yagbu state.  http://e-history.kz/en/contents/view/309,0.0
Baap tha karenge ek din,0.0
USER Tak perlu berkecil hati\nOrang Yg modelnya kaya gitu\nUdah ga punya akal sehat.\nGa beda jauh sama orang gila\nMasih banyak yg akalnya waras dan normal.\nDgn dia menghinanya\nTidak akan mengurangi\nKeimanan seseorang yg di hina.',0.0
"Situs Sangiran, Jawa Tengah (luas 48km persegi), ditetapkan oleh UNESCO sebagai daftar Warisan Budaya Dunia, tahun 1996.",0.0
RT USER: ni jilbob pinter nyepong kontol yaakk.\nhijab sange ngemut anu.\n#jilbab #cantik #coli #colmek #bokep #mesum #Viral http\xe2\x80\xa6',1.0
"Jelang Pilkada, Pemkab Garut Kebut Cetak 116 Ribu e-KTP",0.0
"Al Quran, Alkitab termasuk kitab suci, sdah saatnya pendukung siapa pun anda, membela kitab suci masing2 melawan orang ateis seperti Rocky ("",)",1.0
USER goblok nih para alumni 212... sampah',1.0
Presiden Filipina arah rahib ditahan; ;,0.0
"7. Keagamaan; Bagi melindungi kepelbagaian budaya dan kepercayaan, 25 masjid dibina, 6,500 jemaah haji diberi wang saku RM500, dan JAIS diperuntukkan RM421 juta sejak 2015. 260 rumah ibadat bukan Islam termasuk tokong, kuil, gereja &amp; gurdwara telah dil",0.0
"USER USER USER Lebih sadis gerombolan elo saat SBY berkuasa, sampel bawa kebo segala.. klo rezim kodok bawa babi udh diciduk.. gitu bong.. ingat jangan mendem aja di kolam butek.. otak Lo jadi pindah ke dengkul bong..\xf0",1.0
"RT USER: Man teman, kita perlu berterima kasih pada toilet, sehingga tidak perlu mengubur tai kita seperti kucing.'",0.0
Aise bewkufo ko kyon bulate ho jo debate ke nam pe ek dusre ki tang khhichte h,0.0
Do it Sarah DO IT!!!!,0.0
rum-bum-bum-bum,0.0
"ladaki shadi se pehle kisi doosre ladake se pyar krti thi & ladaki ke parents
ladaki ki shaadi uski marzi ke khilaf kr dete hai. iss ke karan ladaki apani
shadi ko torrna chahati hai. iss ke chalte wo ladaki apne pati aur uske
faimily ke sbhi members ke sath jhagrra karke 498a kanoon ka mis use karti
hai. ladaki ke parents bhi uski iss galti ka poora sath dete hai",0.0
"\xe2\x80\x9clu kalo ga jerawatan, cakep dah pasti\xe2\x80\x9d\n\xe2\x80\x9clu kalo ga gendut, cantik dah pasti\xe2\x80\x9d\n\xe2\x80\x9clu kalo putihan, mulus dah pasti\xe2\x80\x9d\n\nlu kalo diem aja gitu, adem dah nih dunia pasti.'",0.0
 HahHAHAHAHAHAHAHAa great joke now sriram vellala thevdiya payyan become a time machine went back to past and found kaikola changed there name as isaivellala hahahahahaha poi un parabaraya kelu ethanadevdiyava koilukku kodutheenganu. ,0.0
"aaie digital india se judie apane Andriod mobile se ab RS 15000-50000/maheenaa kamaayen. bas aapako Advertising karnaa he. or company aapako har maah aapke bank account me rupaya degi bas aap 9796392313 whatsApp no. par ""JOIN"" likh kar send kiijie.",0.0
Ganyang PKI..!! Peramg terbuka generasi PKI dg ummat islam..!!,1.0
MUNDUR dari sekarang pak Gatot &amp; bersaing sehat dgn Pk Jokowi,1.0
USER USER USER USER Rapihkan dong jakarta. Jangan karena sakit hati Lu pura pura diam.\nMau Nyapres ? Mikir Lu aseng',1.0
USER USER TGB mendukung jokowi 2 periode.#kaum bani micin dan kaum bumi datar pada kejang -kejang nih.',1.0
"USER Timbal baliknya TKA min, cepet2 dipulangin plis'",0.0
USER Kenapa ga pake renpel taplak meja prasmanan aja? Biar jadi seksi konsumsi.',0.0
"😂 mere dost ne bhi kabir Singh ki dp laga di thi aur kahta hai ab to tera bhai
smoking start karega 😁",0.0
RT USER USER Bubarkan aja dpr kerjanya santai ngantuk ngapain digaji wakil-wakil rakyat yg gak becus menyusahkan rakyat aja.,1.0
USER Wkwkwk masa burung kenari mau dipake buat dokumentasi burung hantu harusnya atau burung onta',0.0
Saya bertanya kepada Bapak Presiden dan Kapolri OK OCE tuh apaan? #DebatFinalPilkadaJKT,0.0
USER Bani tanpa sumbu alias taplak alias cebong mulai berkerumun. \xf0\x9f\x98\x82',1.0
"Agama kristen sudah mati, sejak abad pertengahan, disapu oleh bankir rentenir Yahudi. Pendeta mereka mengatakan Tuhan itu satu dari tiga.",1.0
Ekdm sahi kha bhai...bhot achha lga video dekh ke....,0.0
Fasi dau fasi,0.0
"Emang kalo mau PACARAN harus punya PACAR dulu ya? Terus, kalo kita mau SARAPAN harus jadi SARAP dulu, gitu? #galau'",1.0
"USER USER Ibarat rumah, kita harus jaga kebersihan. Karena Kebersihan merupakan bagian daripada IMAN. Bersih dari SAMPAH (spam/haters/....)\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'",0.0
"USER Semarang kaline butek,,\nSing disayang mripate picek'",1.0
Fallujah?,0.0
"USER Begitu mulia bpk USER , pengangguran akhirnya berkurang pak . Bpk bgtu perhatian banget pak sama rakyat ,,,; RAKYAT CHINA . 2019 nyalon pilpres aja disana pak . Pasti kepilih pak . #2019GantiPresiden",1.0
"[]&gt;&gt;&lt;&lt;&lt;; Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018",0.0
"Ah! Thank you, Mike.",0.0
"Ditengah kemeriahan menyambut pilpres dan pilkada, ayo, jangan lupa kita sruput (minum) kopi Indonesia tiap hari. Kita ngopi bersama, duduk bersama, ngobrol bersama bicarakan negeri ini di masa depan. Kita rayakan ##MinumKopiIndonesia",0.0
USER tapi kenapa kamu malah cari musuh! dasar peranakan cebong kampret!',1.0
"Ini mah sama aja nanti hasilnya. Selama investasi jadi panglima ekonomi kita mustahil rakyat akan sejahtera. Harus banting stir, kembali pada prinsip2 ekonomi gotong royong seperti yg tercantum dlm pasal 33 UUD 45.; ; Jangan lagi rakyat keluar mulut buaya",0.0
"4.setelah mencapai tujuan kehidupan sebaiknya masih tetap bulat tidah patah maupun cacad ""hilang atau terbilang""'",0.0
"wah, baru tau si cantik itu pengagum tengkuzul, kacrut dah :))'",1.0
USER anjirrrr brengsek bajingan. gila sih lu gua gangerti sih kalo jd lu \n\nternyata ada yg lebih parah dr mantan gua anjir lol\n\nudah skrng fokus exo yg jelas2 membuat kita bahagia^____~',1.0
Calon Presiden Diminta Tes Urine Dia juga minta BNN lakukan tes urine ke semua c #InfoTech #TechDigital,0.0
jika USER tidak bisa membangun kabinet yang mampu meningkatkan daya beli maka LENGSERKAN USER,1.0
"""..."" Tahun ini Masyarakat Adat Baduy menyerahkan hasil panennya kepada Pjs Bupati Lebak Ino S Rawita dan Gubernur Banten Wahidin Halim. #SebaBaduy2018",0.0
USER USER USER USER Senang melihat mereka yg dulu membela Ahok saat menista Alquran kini seakan memiliki ghirah agama.; ; Tetapi seharusnya mereka mendahului dengan bertobat telah pernah sesat membela penista agama.; ; Sebab kala,1.0
"USER Ini yg diutarain sm Quraish di dakwahnya. Thats why sekarang ane ogah banget ngenal ustadz2 baru dakwah dan hanya dengerin yg pilihan gw aja. Lah mau dakwah aja masa pada ga paham konsep hermeneutika, gw jadi salut sama ajaran Katolik yg jag",0.0
"world famous astrologar pt. Vinod Swami ji call & whatsaap no.+91-9928827268 chaaron taraf se dukhi v niraash vyakti jarur sampark karen samasya kisi bhi ho ghar baithe100% samaadhaan jaise : lav memris ,prem pyaar,vaseekaran ,kiya karaayaa,grah klesh,+91-9928827268",0.0
RT USER lengkap sudah tim anies sandi Ada kasus pencabulan ada kasus makar,1.0
@jaaaaaade__ You can't see it but I'm flipping you the bird,0.0
USER USER Because agama kami dan iman kami tidak perlu dibela dan tdk ada penistaan agama.dosa dan tdk adl milik si maha pencipta dunia.mengampuni dengan kasih adl yg terbaik.,0.0
"Thanks, Obama. :)",0.0
Random thoughts malam ini lanjut ke kontroversi keberadaan yang nggak kelihatan. Inspirasinya dari misa arwah yang kerap kali diadakan di Gereja Katolik. Kenapa arwah harus didoakan? Dimana mereka? Ini topik diskusi yang sering gw obrolin sama my dearly,0.0
#मणीशंकर #अयर ने #नीच #गलत #बोला था...#ई तो #ठरकी है #रे #LokSabhaElections2019 #जयपुर   @1stIndiaNews @zeerajasthan_ @News18Rajasthan @priyankagandhi @Mayawati @ahmedpatel @aajtak @ravishndtv @RahulGandhi @muslim_parishad,1.0
USER USER USER USER USER Amit amit jabang bayi dopinadoh minggato setan gombel setan banci sko TL',1.0
USER USER Cebong mah di otakny ngeres mulu. Hny seputaran coli',1.0
"Kalaripayattu ???? anyone? 
141.160.26.251   Sambhavi Kumari",0.0
"ini semua berawal dari AHOK JAMBAN yg dibela aparat, para kristen serta china kafir yang lain semakin berani menghi URL",1.0
USER tai apa yg terakir',1.0
"15:28, 2005 Jun 21 (UTC)",0.0
Orang ini akan nyunsep bersama jokowi 2019. URL,1.0
"dil me kuch karne ki tamann hai, my ngo shahido ko salaam karati hai, jay hind vande matrum",0.0
kutthar kotha sunle jutaite ischa hoi....halar gan ak bari suneci.....,1.0
Ken? ...,0.0
Are you saying President Trump?,0.0
"Yang mendukung Mas Anies bukan berarti anti Pak Ahok, begitu Pula sebaliknya",0.0
USER USER Ya Allah aku berlindung kepada-Mua dari godaan setan yg terkutuk!',0.0
"Samajh nahi ata ki ye arudhanti rai and rubbish jaise lekhak aur patrakar.
neta kab ban jate hain..aur wo bhi achanak",1.0
isinya timeline twitter cm pilkada.. membosankan sekali..,0.0
USER Kalau ngepal kntl itu lo enak',1.0
USER USER USER USER Yah nggak ngerti2 yg buat syiah itu yahudii mbak abdullah bin saba baca sejarah nggakkk.....jadi nggak mungkin yahudi serang syiah.....sodara kandung......',0.0
"Wooy warga USER USER jangan bawa bocah&emak_ ya,ok turunkan jokowi",1.0
"Cap gome dihalaman masjid= tabligh akbar di halm gereja, ahok menghina quran, cornelis usir ulama, mrk(etnis cina+pki) pancing perang;",1.0
"USER Entah gue yg geblek apa temen gue yang pinter, gatau deh :('",1.0
RT USER: USER Klo busuk mawati beragama islam .. Maka dia Takut dg dirinya sendiri\nGejala gila nich nenek ..',1.0
Wong jowo menyebutnya dg set......hewan yg merubung bangkai',0.0
"@Soma Sanyal saali bra pahan ke dance karte ho tiktok mein tab uncomfortable
nahi huwa..😂lol..",1.0
"1.Teroris meledakan bom &amp; tewaskan puluhan orang, pelakunya hanya 2 orang, kira2 ini krn radikalisme yg sdh tersebar luas atau terorisnya yg memang kian hebat hingga tdk mampu ditangani aparat? Pelakunya terbukti hanya 2 orang. Coba pikir pelan2 dgn",0.0
"Wakil Gubernur DKI Jakarta USER, Selasa (17/4), menghadiri sosialisasi sekaligus meluncurkan aplikasi Oyes di Pasar Koja Baru, Jakarta Utara. Dengan aplikasi tersebut pedagang di lingkungan PD Pasar Jaya bisa mengakses layanan pembelian dan antaran pr",0.0
"USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Jadi kalo stereotif KAUM INTOLERAN, kalo punya resto, smntarany",0.0
Janji jokowi soal 10 juta lapangan kerja ternyata benar adanya .\nBuat TKA china tapi',1.0
"You mean like you, Boxer?",0.0
Sahi kaha bhugat rage hain hum aaj,0.0
"==Barnstar== 
 Thank you!  ;-)",0.0
Bhai dil ki cheezon mein dimag laga raha hai.,1.0
Ata Kothai dada??,0.0
wsh ya des enfants ki pleure inshallah ya vos daronnes dedans bande de mongol,1.0
USER \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80udah nanya serius salah lagi..hihihi.\nhadeuuh2...masa gak bisa bedain sampah plastik ma bangkai kapal.',0.0
Duduki Istana Negara !! Sekalian Lengserkan Jokowi Salam2Tahun USER,1.0
ADA PEMIMPIM PRIBUMI knp pilih PEMIMPIN IMPOR yg g BERADAB tukang BERBOHONG yuk PRIBUMIKAN DKI milik BANGSA IND @Gemacan70 @TerorisSocmed,1.0
Tu apne ap ki kaise mard keh sakta hai yaar,1.0
USER USER Dulu zaman sby gampang korupsi bisa beli mobil dan tanah,1.0
"USER USER Ini gw baru demen........ smga siapapun cawapres yg akn mendampingi bpk jokowi tdk akn mnjdi celah bgi bani oposan utk merusak kebersamaan koalisi pengusung Joko Widodo, dan smga mampu mendongkrak suara tentunya.'",0.0
@user hahahahahahaha pqp cara jay-zou legal demais agora aheuaheaueuaheua rachei,0.0
Abis kerja pkl 11 sampai sekarang tk blk rmh nasib bujang kalau dah kawin mampus bini aku sangsi kata aku tido rmh bini no 2 haha',1.0
PROFOUND!,0.0
"USER USER USER Coba cari tahu lagi, ada Mahzab yang membolehkan dan tidak membolehkan Muslim memakan sembelihan ahli kitab (Yahudi dan Nasrani) dengan syarat-syarat tertentu \xf0\x9f\x98\x8a'",0.0
Ngambil referensi dari statust Fb....twitter....ig....dll\nditanyain no kontak alasan lupa....\nBangsaa tolol emang....makanya nggak maju maju.....',1.0
"Si bodoh tp sok jd ulama', kyak paling paham agama aja. Padahal ngajix belepotan gk jelas",1.0
PKI now= PKS FPI HTI FUI saracen dibayar u demo-demo u fitnah&provokasi sara JokAhok.dibayar o sby wowo ht ts dgn isiu istana procina pki&anti Islam,1.0
"Sdh tua sadar pak USER nafsu amat menjabat. Dan satu lagi pak, selama 4 thn ini bapak lbh bnyak diam jadi ban serep tdk ada peran, ulama dikriminalisasi jg diam. Polisi tebang pilih diam, ekonomi hancur diam, TKA cina serbu RI diam. URL",1.0
Put ya fucking dummy back in Lukakwho ya stupid cunt,0.0
sebenernya gw males sih pake kacamata karena ya BERATTT seharian lu pake gituan di muka. tapi gapapa juga sih heee bisa meminimalisir mata gw yang agak sipit...',0.0
"USER USER USER USER USER USER USER USER Apakah ini berarti sosialisasi BOM shg menjadi kata yg tidak menakutkan?... Kalo ada bom beneran, itu mah biasa,... ""jihad"".'",0.0
"USER USER USER Jangan maaf ama saya bang... Kan kita mah kaga ada salah, haha insyaAllah... \nIya bang... Walau saya orang hina, tp klo udh nyangkut ulama mah udh gak bisa d tawar2... Kita bela, \nMudah2an orang hina kaya s",0.0
USER USER bola mata nya lumayan gede tapi bentuk mata nya sipit begituuu SINI KASIH AKU DOLLAR',0.0
Akdam thik dada,0.0
Begini Langkah Kapolres Madiun Agar Pilkada 2018 Berlangsung Kondusif dan Aman,0.0
"USER Buajingan. \nGw gak peduli aksi-aksi kemaren. Katanya murni panggilan modal sendiri.\nBalikin duit Gw bajingan. \nGegayaan panggilan Allah. Modal sendiri, ternyata make duit jamaah.'",1.0
"---
GRAV:
  FRONTMATTER_ERROR_PAGE: ""---\ntitle: %1$s\n---\n\n# Error: Frontmatter tidak valid\n\nLokasi: `%2$s`\n\n**%3$s**\n\n```\n%4$s\n```""
  INFLECTOR_UNCOUNTABLE:
    - 'peralatan'
    - 'informasi'
    - 'nasi'
    - 'uang'
    - 'spesies'
    - 'rangkaian'
    - 'ikan'
    - 'domba'
  INFLECTOR_IRREGULAR:
    'person': 'orang-orang'
    'man': 'laki-laki'
    'child': 'anak-anak'
    'sex': 'jenis kelamin'
    'move': 'pindahkan'
  NICETIME:
    NO_DATE_PROVIDED: Tanggal tidak tersedia
    BAD_DATE: Format tanggal salah
    AGO: yang lalu
    FROM_NOW: dari saat ini
    JUST_NOW: baru saja
    SECOND: detik
    MINUTE: menit
    HOUR: jam
    DAY: hari
    WEEK: pekan
    MONTH: bulan
    YEAR: tahun
    DECADE: dekade
    SEC: dtk
    MIN: mnt
    HR: j
    WK: mng
    MO: bln
    YR: thn
    DEC: desimal
    SECOND_PLURAL: detik
    MINUTE_PLURAL: menit
    HOUR_PLURAL: jam
    DAY_PLURAL: hari
    WEEK_PLURAL: pekan
    MONTH_PLURAL: bulan
    YEAR_PLURAL: tahun
    DECADE_PLURAL: dekade
    SEC_PLURAL: dtk
    MIN_PLURAL: mnt
    HR_PLURAL: j
    WK_PLURAL: mgg
    MO_PLURAL: bln
    YR_PLURAL: thn
    DEC_PLURAL: dekade
  FORM:
    VALIDATION_FAIL: <b>Validasi gagal:</b>
    INVALID_INPUT: Input tidak valid di
    MISSING_REQUIRED_FIELD: 'Data yang diperlukan belum terisi:'
  MONTHS_OF_THE_YEAR:
    - 'Januari'
    - 'Februari'
    - 'Maret'
    - 'April'
    - 'Mei'
    - 'Juni'
    - 'Juli'
    - 'Agustus'
    - 'September'
    - 'Oktober'
    - 'November'
    - 'Desember'
  DAYS_OF_THE_WEEK:
    - 'Senin'
    - 'Selasa'
    - 'Rabu'
    - 'Kamis'
    - 'Jumat'
    - 'Sabtu'
    - 'Minggu'
  CRON:
    EVERY: Setiap
    EVERY_HOUR: Setiap jam
    EVERY_MINUTE: Setiap menit
    EVERY_DAY_OF_WEEK: Setiap hari selama seminggu
    EVERY_DAY_OF_MONTH: pada tanggal setiap bulannya
    EVERY_MONTH: setiap bulan
    TEXT_PERIOD: Setiap <b />
    TEXT_TIME: ' pada <b />:<b />'
    TEXT_DOW: ' pada <b />'
    TEXT_MONTH: ' pada <b />'
    TEXT_DOM: ' pada <b />'
    ERROR1: Tag %s tidak didukung!
    ERROR2: Jumlah elemen tidak valid
    ERROR3: jquery_element harus ditetapkan ke pengaturan jqCron
    ERROR4: Ekspresi tidak dikenali
",1.0
Dan taun ni hasil panennya diserahkan kepada Pjs Bupati Lebak Ino S Rawita dan Gubernur Banten Wahidin Halim. #SebaBaduy2018,0.0
"USER USER USER Saya mau tanya yg di lakukan ahok, sukamwati, joshua, ge pamungkas yg saat itu ramai mengandun unsur penistaan agama. Menurut USER dan USER itu penistaan agama bukan???",1.0
RT USER hahaha antek komunis kelojotan menjelang 30/sept... Kecebong adalah anak PKI!!!!,1.0
Naina Roy ji indian me idea nahi???? Lekin nepal me Bhains ko hajaro ki sankhya me kata jata hai ,0.0
"RT @FiersaBesari: Saat jujur, ada yg curiga. Saat berbuat baik, ada yg menuduh pencitraan. Saat bahagia, ada yg iri. Abaikan.",0.0
"    14:31, 2005 Jun 22 (UTC)",0.0
USER Kunyuk nih orang ...jng kasih kendor nih segera cyduk.',1.0
"' Indiana niggah you can tell from ma muhhfuckin grammar , I swear I got 3 hoes with me just like I'm Santa &#1041204;&#1043359; .",1.0
RT USER USER Kartu kredit gak punya tpi Utangan Negara Banyak,1.0
Pertumbuhan Ekonomi Indonesia Kuartal-I 2018,0.0
EVM hai bro tension ki jarurat nahi hai,0.0
USER Mampus da blm sempet ntn thx you',1.0
Fuck you bruh Ima look at your young bitch..,1.0
"Yo Wavemaker, aka Puddlejumper, BOOM!",0.0
"Selama Mukidi berkuasa, orang spt FA, Kodat, Bopeng, Nathan, dkk dijamin aman.; #2019GantiPresiden",1.0
Hadi hanya sesuai sebagai 'ustaz kampung' - Dr M; #PRU14 #JomUndi #MyUndi; ;,0.0
Senang dong ada yg fans mati sampai lupa kalau dia bego banget https://t.co/ctJFC5a8Zz,1.0
USER halo amel!! aku baca sampe sipit hakdhsk biel00l disinii',0.0
Mara zrur hay lekin jism k sath koi Napak harkat nai ki . India tu iLzam lga raha hy k hmary fuji ka Pakistan ne sir ALag kiya hay ,0.0
"yeah ok bud.  

pus.",0.0
USER Captain! Saya Tae dari Salty Menjawab USER',0.0
"USER Yahh ini semua gara2 mata wasit yg picek gk liat bola kena raket, jadi pada lebih menyalahkan sikap kevin -__-'",1.0
"Gua juga benci sama orang bloon. Gua ngasih informasinya jelas banget ada hari, tanggal, waktu, tempat terus nanya lagi 'dimana tik acaranya? Jam berapa? Hari apa?' bgst!!! Tolol\xf0\x9f\x98\xa4""",1.0
"Byk lagi isu umat islam yg berlaku. Lgbt dikatakan dosa peribadi. Hatta tu maksiat paling jelas kena cegah sbb kisah kaum nabi luth dh dirakamkan dalam alquran.\n\nPersoalan dia, kita rujuk atau tak alquran dalam kehidupan kita?'",0.0
Nah Mimi a bitch,1.0
USER ya lu bacot bngst',1.0
"USER Klo bani sebelah, krn otak nya tdk jln msh ngotot perusahaan suram ala Indosat utk dibeli.. Maklum, hidup hanya utk nasbung..'",0.0
"USER USER USER USER Saya hanya kasar thd si brengsek brisik itu, bukan thd Anda. Sana gawe lagi, perdalam ilmu, biar ga dungu seperti si onta busuk itu. Punya posisi bagus2 di sini, malah bertingkah busuk, jadi sampah skrg di gurun sana. Jgn seperti dia, Anda hrs dan pasti lbh baik lagi. \xf0\x9f\x91\x8d'",1.0
What am I demanding?,0.0
Gpp kalah. mungkin belom rejekinya ya pak. Bagi kami bapak tetap pemimpin yang jujur. Tetap berkarya nyata,0.0
"Ye Randi ko kon paise deta.hai , jo hindustan ke khilaf baat karti hai",1.0
USER zonk semua bangsad',1.0
"(cont.) kekerasan yang berujung pembunuhan bukan hal yang asing untuk S\xc3\xa8rene. Tapi kali ini ada sesuatu yang menarik karena pelaku kekerasanlah yang menjadi korban disini. S\xc3\xa8rene sesekali melirik ke arah Lucas, menukar pikiran dari tatap. L",0.0
#MataNajwaDebatJakarta Anies anda SADIS. Topengmu terbuka lebar malam ini. Biar warga DKI yg menilai...apa yg anda katakan adalah PENGECUT,1.0
PT Barnum.,0.0
ini emot apaan kunyuk URL,1.0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Hrs dwaspadai atas nama ham tpi berujung k,0.0
"USER USER USER USER USER USER Nah ini dia, ente kan ngarep banget RH ngemeng ginian. Bedanya RG pinter, ente, ahok dan kelompok jamban emang doyan insulting islam",1.0
Bjp ko agar 2019 ka election jeetna h to usko abhi se sare Hindustan ka dil jitna hoga or Pakistan par yesi karyabahi karni hogi Jo itihas me kabhi kisi nai na to suni ho na dekhi ho,0.0
USER USER Emg ga aneh liat biksu belajar budha di Mesir dr seorang syeikh/masaikh?\n\nEmg ga aneh pendeta belajar kristen di Saudi dr ulama?',1.0
Bhutt sahi bol hai,0.0
REDIRECT Talk:Salah Al Budair ,0.0
Pakar Ekonomi Sambut Positif Jokowi-Harry Tanoe,0.0
RT USER Infrastruktur yg mana era SBY bangun setahu saya gk ada,1.0
dekhen live kawarej : bijepi-shivasena kaa 25 saal purana gathbandhan khatm http://t.co/4omCrGNZph http://t.co/l4PTvOhU4i,0.0
"#Nautanki     उफ़, रंडी रोना शुरू   OF   @INCIndia GutterDynasts @RahulGandhi +TADAKKA & PidiPig SLAVES        PEOPLE HAVE NO INTEREST, in SWINES, #GoToHell",1.0
USER Ini di kamar malah..\nSendiri glusar glusur kyak buaya di atas kasur. \n\xf0\x9f\x98\x81\xf0\x9f\x98\x81',0.0
Tahun 1999 poros tengah bisa terbentuk dikarenakan pemilihan presiden melalui mekanisme MPR; Namun saat ini pemilihan presiden oleh rakyat; ; TIDAK MUNGKIN ADA POROS KETIGA,0.0
"""Liberal bhi hai, Tolerant bhi hai!!!"" LoL",1.0
Hail Satan!,0.0
"Digital india se judiye apane Android mobile se ab Rs. 15000-50000/maheenaa kamaayen. bas aapako Advertising karnaa he. or company aapako har maah aapke bank account me rupaya degi bas aap is whatsApp no. ( 8017025376 )par ""info "" likh kar send kiijie",0.0
Bhai hai tu mera 🤘🤘🤘🤘,0.0
bahut achha in paise ke lalchi logon ke saath jahi hona thha.,0.0
"Seriuus neh berita ??? Polisi mau ikutan politik... Kok braninya ama tukang becak... Emang dia doang yg pakek... Dah mulai ketakutan yaa.. ""power syndrome melanda istana"" vs tukang becak. USER USER USER USER USER",1.0
Kerjaan suharto dan sby pastik korupsi. Tangkap lahh URL,1.0
"USER USER USER Raja Ampat dan Papua khususnya bagian barat banyak sekali orang Maluku, jd budaya jg dibawa. Pembangunan dan penyebaran agama Kristen di Papua setau saya ikut dipengaruhi orang Maluku/Ambon karena kami dekat dengan orang Bel",0.0
yeh india hain yeh india hain yeh india hain yeh india hain.,0.0
yeah nah fucking dumb cunt @url,1.0
"Sir apke background mai modi ji ka photo lagate kyu nahi modi ji toh bhagwan
hai woh toh musalmano ko marne ke lye aya hai mere dost nai btaya tha ki yeh
channel bjp support karta hain lakin apke pisse photo kyu nahi hain I
unsubscribe u sir😢",1.0
suka kesel sama orang yang pas gua jadian confess ke gua giliran gua jomlo malah pada kemana tau NGOMONG SAMA SILIT',1.0
India mai chutiyap karne se.....bhut payada hy .... Aur e sab uska example hy,1.0
Azerbaijan? Azerbaijan?! Who cares?,0.0
Presiden Akan Tanam Pohon Tanda Revitalisasi Sungai Citarum di Jawa Barat,0.0
"USER USER Bang, ini jaman rezim hutang, ya bangga lah \xf0\x9f\x98\x80'",1.0
Duhh.,0.0
Jai hind jai Bharat,0.0
GANYANG PKI! Perkumpulan Kripik Indo... URL,1.0
"Dan Amerika, jika mereka mengalami defisit, mereka bisa mencetak dollar dan dijual ke seluruh dunia. Ongkos mencetak 100 dollar hanya sekitar 2 dollar saja.",0.0
Golkar Ingatkan Bahaya Gerakan Kaos Ganti Presiden 2019 - Suara Nasional,0.0
"Yeah point ekdum Sahi hai ....film ka influence bahot Hota hai .....Mera dost
ne apna FB id n pubg mei naam rakh liya hai Kabir Singh + photo v usi Ka hai
😂😂😂",0.0
6. Bagaimana caramu mengantisipasi diri dari stress dan tekanan? USER #KUchat,0.0
charlatan,0.0
BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM  BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM BUM   your dad.    ,1.0
"USER Pesimis, culun dasar. DOA AJA DULU SAPA TAU SAPA TAUU'",1.0
